Drug,IUPAC_Name,MolecularFormula
NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1,"3-[[2-(diaminomethylideneamino)-1,3-thiazol-4-yl]methylsulfanyl]-N'-sulfamoylpropanimidamide",C8H15N7O2S3
NC(N)=Nc1nc(CSCC/N=C/NS(=O)(=O)c2ccc(Br)cc2)cs1,"N-(4-bromophenyl)sulfonyl-N'-[2-[[2-(diaminomethylideneamino)-1,3-thiazol-4-yl]methylsulfanyl]ethyl]methanimidamide",C14H17BrN6O2S3
NC1=NC[C@@H]2c3ccccc3Cc3ccccc3N12,"(6S)-2,4-diazatetracyclo[12.4.0.02,6.07,12]octadeca-1(18),3,7,9,11,14,16-heptaen-3-amine",C16H15N3
NCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,(3R)-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine,C16H16F3NO
NN=O,nitrous amide,H2N2O
NNC(=O)c1ccncc1,pyridine-4-carbohydrazide,C6H7N3O
NNc1nnc(NN)c2ccccc12,(4-hydrazinylphthalazin-1-yl)hydrazine,C8H10N6
NNc1nncc2ccccc12,phthalazin-1-ylhydrazine,C8H8N4
NS(=O)(=O)Cc1noc2ccccc12,"1,2-benzoxazol-3-ylmethanesulfonamide",C8H8N2O3S
N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,"(2S)-2-amino-3-[4-(4-hydroxy-3-iodophenoxy)-3,5-diiodophenyl]propanoic acid",C15H12I3NO4
N[C@@H]1C[C@H]1c1ccccc1,"trans-(1R,2S)-2-phenylcyclopropan-1-amine",C9H11N
Nc1c2c(nc3ccccc13)CCCC2,"1,2,3,4-tetrahydroacridin-9-amine",C13H14N2
Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,"4-[(2-amino-3,5-dibromophenyl)methylamino]cyclohexan-1-ol",C13H18Br2N2O
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],3-hydroxy-2-imino-6-piperidin-1-ylpyrimidin-4-amine,C9H15N5O
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,4-amino-N-pyridin-2-ylbenzenesulfonamide,C11H11N3O2S
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,4-amino-N-(2-phenylpyrazol-3-yl)benzenesulfonamide,C15H14N4O2S
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,4-amino-N-pyrimidin-2-ylbenzenesulfonamide,C10H10N4O2S
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,4-(4-aminophenyl)sulfonylaniline,C12H12N2O2S
Nc1ccc(S(N)(=O)=O)cc1,4-aminobenzenesulfonamide,C6H8N2O2S
Nc1ccccc1,aniline,C6H7N
Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1,2-amino-5-bromo-4-phenyl-1H-pyrimidin-6-one,C10H8BrN3O
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,"[(1S,4R)-4-[2-amino-6-(cyclopropylamino)purin-9-yl]cyclopent-2-en-1-yl]methanol",C14H18N6O
Nc1nc2cc(Cl)ccc2o1,"5-chloro-1,3-benzoxazol-2-amine",C7H5ClN2O
Nc1nc2ccc(OC(F)(F)F)cc2s1,"6-(trifluoromethoxy)-1,3-benzothiazol-2-amine",C8H5F3N2OS
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1,"(11bS)-2-(cyclohexanecarbonyl)-3,6,7,11b-tetrahydro-1H-pyrazino[2,1-a]isoquinolin-4-one",C19H24N2O2
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,4-[4-(4-bromophenyl)-4-hydroxypiperidin-1-yl]-1-(4-fluorophenyl)butan-1-one,C21H23BrFNO2
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,4-[4-(4-chlorophenyl)-4-hydroxypiperidin-1-yl]-1-(4-fluorophenyl)butan-1-one,C21H23ClFNO2
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,1-(4-fluorophenyl)-4-[4-hydroxy-4-[3-(trifluoromethyl)phenyl]piperidin-1-yl]butan-1-one,C22H23F4NO2
O=C(CO)NCCCOc1cccc(CN2CCCCC2)c1,2-hydroxy-N-[3-[3-(piperidin-1-ylmethyl)phenoxy]propyl]acetamide,C17H26N2O3
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,"5-chloro-3-[2-[4-(2-hydroxyethyl)piperazin-1-yl]-2-oxoethyl]-1,3-benzothiazol-2-one",C15H18ClN3O3S
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,N-[1-[2-(1H-indol-3-yl)ethyl]piperidin-4-yl]benzamide,C22H25N3O
O=C(NC[C@H]1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,"N-[[(2R)-piperidin-2-yl]methyl]-2,5-bis(2,2,2-trifluoroethoxy)benzamide",C17H20F6N2O3
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,"2,2-dichloro-N-[(1R,2R)-1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide",C11H12Cl2N2O5
O=C(N[C@H](Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,(2R)-2-[(4-chlorobenzoyl)amino]-3-(2-oxo-1H-quinolin-4-yl)propanoic acid,C19H15ClN2O4
O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1,"(4S,7S,10aS)-5-oxo-4-[[(2S)-3-phenyl-2-sulfanylpropanoyl]amino]-2,3,4,7,8,9,10,10a-octahydropyrido[2,1-b][1,3]thiazepine-7-carboxylic acid",C19H24N2O4S2
O=C(O)CCCC/C=C(\c1ccccc1)c1cccnc1,(E)-7-phenyl-7-pyridin-3-ylhept-6-enoic acid,C18H19NO2
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,"2-[2-[2-(2,6-dichloroanilino)phenyl]acetyl]oxyacetic acid",C16H13Cl2NO4
O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,2-[2-[4-[(R)-(4-chlorophenyl)-phenylmethyl]piperazin-1-yl]ethoxy]acetic acid,C21H25ClN2O3
O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,"2-[2,3-dichloro-4-(thiophene-2-carbonyl)phenoxy]acetic acid",C13H8Cl2O4S
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,"2-[2-(2,6-dichloroanilino)phenyl]acetic acid",C14H11Cl2NO2
O=C(O)c1cc(/N=N\c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,2-hydroxy-5-[[4-(pyridin-2-ylsulfamoyl)phenyl]diazenyl]benzoic acid,C18H14N4O5S
O=C(O)c1ccc(OCCn2ccnc2)cc1,4-(2-imidazol-1-ylethoxy)benzoic acid,C12H12N2O3
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,2-[3-(trifluoromethyl)anilino]benzoic acid,C14H10F3NO2
O=C(O)c1ccccc1O,2-hydroxybenzoic acid,C7H6O3
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,C17H18FN3O3
O=C(OC1C[C@@H]2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,"[(3S,7R)-10-oxo-8-azatricyclo[5.3.1.03,8]undecan-5-yl] 1H-indole-3-carboxylate",C19H20N2O3
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,[6-hydroxy-2-(4-hydroxyphenyl)-1-benzothiophen-3-yl]-[4-(2-piperidin-1-ylethoxy)phenyl]methanone,C28H27NO4S
O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1,"3-[4-(4-chlorophenyl)cyclohexyl]-4-hydroxynaphthalene-1,2-dione",C22H19ClO3
O=C1C(CC[S@@H](=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,N/A,C23H21N2O3S
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,"8-[4-(4-pyrimidin-2-ylpiperazin-1-yl)butyl]-8-azaspiro[4.5]decane-7,9-dione",C21H31N5O2
O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1,"2-[(3S)-2,6-dioxopiperidin-3-yl]isoindole-1,3-dione",C13H10N2O4
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,"6-[4-(1-cyclohexyltetrazol-5-yl)butoxy]-3,4-dihydro-1H-quinolin-2-one",C20H27N5O2
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,"7-[4-[4-(2,3-dichlorophenyl)piperazin-1-yl]butoxy]-3,4-dihydro-1H-quinolin-2-one",C23H27Cl2N3O2
O=C1CN(/N=C\c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,"1-[(Z)-[5-(4-nitrophenyl)furan-2-yl]methylideneamino]imidazolidine-2,4-dione",C14H10N4O5
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,"7-chloro-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one",C15H11ClN2O
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,"5-(2-chlorophenyl)-7-nitro-1,3-dihydro-1,4-benzodiazepin-2-one",C15H10ClN3O3
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,"7-bromo-5-pyridin-2-yl-1,3-dihydro-1,4-benzodiazepin-2-one",C14H10BrN3O
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,"5,5-diphenylimidazolidine-2,4-dione",C15H12N2O2
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,"5-[2-[4-(1,2-benzothiazol-3-yl)piperazin-1-yl]ethyl]-6-chloro-1,3-dihydroindol-2-one",C21H21ClN4OS
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,"(2,5-dioxo-4,4-diphenylimidazolidin-1-yl)methyl dihydrogen phosphate",C16H15N2O6P
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,1-[2-[4-[5-chloro-1-(4-fluorophenyl)indol-3-yl]piperidin-1-yl]ethyl]imidazolidin-2-one,C24H26ClFN4O
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,"(4S)-6-chloro-4-(2-cyclopropylethynyl)-4-(trifluoromethyl)-1H-3,1-benzoxazin-2-one",C14H9ClF3NO2
O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,"(3aR,7aS)-2-[4-[4-(1,2-benzothiazol-3-yl)piperazin-1-yl]butyl]-3a,4,5,6,7,7a-hexahydroisoindole-1,3-dione",C23H30N4O2S
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,"1,4-dihydroxy-5,8-bis[2-(2-hydroxyethylamino)ethylamino]anthracene-9,10-dione",C22H28N4O6
O=C1c2ccccc2C(=O)c2ccccc21,"anthracene-9,10-dione",C14H8O2
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],"1,3-dinitrooxypropan-2-yl nitrate",C3H5N3O9
O=NN(CCCl)C(=O)NC1CCCCC1,1-(2-chloroethyl)-3-cyclohexyl-1-nitrosourea,C9H16ClN3O2
O=[N+]([O-])c1cncn1CCN1CCOCC1,4-[2-(5-nitroimidazol-1-yl)ethyl]morpholine,C9H14N4O3
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],"[(3S,3aS,6R,6aS)-3-nitrooxy-2,3,3a,5,6,6a-hexahydrofuro[3,2-b]furan-6-yl] nitrate",C6H8N2O8
O=[P@@]1(N(CCCl)CCCl)OCCCN1CCCl,"(2R)-N,N,3-tris(2-chloroethyl)-2-oxo-1,3,2lambda5-oxazaphosphinan-2-amine",C9H18Cl3N2O2P
O=[P@]1(N(CCCl)CCCl)NCCCO1,"(2R)-N,N-bis(2-chloroethyl)-2-oxo-1,3,2lambda5-oxazaphosphinan-2-amine",C7H15Cl2N2O2P
O=[P@]1(NCCCl)OCCCN1CCCl,"(2R)-N,3-bis(2-chloroethyl)-2-oxo-1,3,2lambda5-oxazaphosphinan-2-amine",C7H15Cl2N2O2P
O=[S@H](Cc1ccccn1)c1nc2ccccc2[nH]1,N/A,C13H12N3OS
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,"3-[1-[4,4-bis(4-fluorophenyl)butyl]piperidin-4-yl]-1H-benzimidazol-2-one",C28H29F2N3O
O=c1[nH]c(=O)n([C@@H]2CCCO2)cc1F,"5-fluoro-1-[(2S)-oxolan-2-yl]pyrimidine-2,4-dione",C8H9FN2O3
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,6-chloro-3-[1-[3-(2-oxo-3H-benzimidazol-1-yl)propyl]piperidin-4-yl]-1H-benzimidazol-2-one,C22H24ClN5O2
O=c1[nH]cc(F)c(=O)[nH]1,"5-fluoro-1H-pyrimidine-2,4-dione",C4H3FN2O2
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",C15H10O7
O=c1ccc2ccccc2o1,chromen-2-one,C9H6O2
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,4-hydroxy-3-[(4-hydroxy-2-oxochromen-3-yl)methyl]chromen-2-one,C19H12O6
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,"2-(2,4-difluorophenyl)-1,3-bis(1,2,4-triazol-1-yl)propan-2-ol",C13H12F2N6O
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,"2-[3-[4-(3-chlorophenyl)piperazin-1-yl]propyl]-[1,2,4]triazolo[4,3-a]pyridin-3-one",C19H22ClN5O
OC(O)C(Cl)(Cl)Cl,"2,2,2-trichloroethane-1,1-diol",C2H3Cl3O2
OC(c1ccccc1)(c1ccccc1)C1CCNCC1,diphenyl(piperidin-4-yl)methanol,C18H21NO
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,2-[4-[(3Z)-3-(2-chlorothioxanthen-9-ylidene)propyl]piperazin-1-yl]ethanol,C22H25ClN2OS
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,2-[4-[3-[2-(trifluoromethyl)phenothiazin-10-yl]propyl]piperazin-1-yl]ethanol,C22H26F3N3OS
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,2-[4-[3-(2-chlorophenothiazin-10-yl)propyl]piperazin-1-yl]ethanol,C21H26ClN3OS
OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,2-[4-(3-benzo[b][1]benzazepin-11-ylpropyl)piperazin-1-yl]ethanol,C23H29N3O
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,"2-[2-(4-benzo[b][1,4]benzothiazepin-6-ylpiperazin-1-yl)ethoxy]ethanol",C21H25N3O2S
OCCOCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,2-[2-[4-[(R)-(4-chlorophenyl)-phenylmethyl]piperazin-1-yl]ethoxy]ethanol,C21H27ClN2O2
OCc1cc([C@H](O)CNCCCCCCOCCCCc2ccccc2)ccc1O,2-(hydroxymethyl)-4-[(1S)-1-hydroxy-2-[6-(4-phenylbutoxy)hexylamino]ethyl]phenol,C25H37NO4
O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,"(S)-[2,8-bis(trifluoromethyl)quinolin-4-yl]-[(2R)-piperidin-2-yl]methanol",C17H16F6N2O
O[C@@](CCN1CCCCC1)(c1ccccc1)[C@@H]1C[C@@H]2C=C[C@H]1C2,"(1R)-1-[(1R,2R,4R)-2-bicyclo[2.2.1]hept-5-enyl]-1-phenyl-3-piperidin-1-ylpropan-1-ol",C21H29NO
Oc1ccccc1,phenol,C6H6O
Oc1nc2cc(Cl)ccc2o1,"5-chloro-3H-1,3-benzoxazol-2-one",C7H4ClNO2
S=P(N1CC1)(N1CC1)N1CC1,tris(aziridin-1-yl)-sulfanylidene-lambda5-phosphane,C6H12N3PS
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,1-(1-phenylcyclohexyl)piperidine,C17H25N
c1ccc(C2(c3ccccc3)C[C@H]2C2=NCCN2)cc1,"2-[(1R)-2,2-diphenylcyclopropyl]-4,5-dihydro-1H-imidazole",C18H18N2
c1ccc(-c2ccc([C@@H](c3ccccc3)n3ccnc3)cc2)cc1,1-[(R)-phenyl-(4-phenylphenyl)methyl]imidazole,C22H18N2
c1ccc2c(c1)Sc1ccccc1N2C[C@H]1CN2CCC1CC2,10-[[(3R)-1-azabicyclo[2.2.2]octan-3-yl]methyl]phenothiazine,C20H22N2S
c1ccc2[nH]c(-c3cscn3)nc2c1,"4-(1H-benzimidazol-2-yl)-1,3-thiazole",C10H7N3S
c1ccccc1,benzene,C6H6
c1ccc2cc(COC3CCNCC3)ccc2c1,4-(naphthalen-2-ylmethoxy)piperidine,C16H19NO
