Drug,IUPAC_Name,MolecularFormula
N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2.N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2.O.O.O,"bis(7-[(7S)-7-amino-5-azaspiro[2.4]heptan-5-yl]-8-chloro-6-fluoro-1-[(1R,2S)-2-fluorocyclopropyl]-4-oxoquinoline-3-carboxylic acid);trihydrate",C38H42Cl2F4N6O9
N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,"(3R,4R,5S,6R)-3-amino-6-(hydroxymethyl)oxane-2,4,5-triol",C6H13NO5
N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,"7-[(1R,5S)-6-amino-3-azabicyclo[3.1.0]hexan-3-yl]-1-(2,4-difluorophenyl)-6-fluoro-4-oxo-1,8-naphthyridine-3-carboxylic acid",C20H15F3N4O3
Nc1[nH]c(=O)ncc1F,6-amino-5-fluoro-1H-pyrimidin-2-one,C4H4FN3O
Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,"4-[(2-amino-3,5-dibromophenyl)methylamino]cyclohexan-1-ol",C13H18Br2N2O
Nc1c2c(nc3ccccc13)CCCC2,"1,2,3,4-tetrahydroacridin-9-amine",C13H14N2
Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,2-[2-amino-3-(4-bromobenzoyl)phenyl]acetic acid,C15H12BrNO3
Nc1cc(-c2ccncc2)c[nH]c1=O,3-amino-5-pyridin-4-yl-1H-pyridin-2-one,C10H9N3O
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],3-hydroxy-2-imino-6-piperidin-1-ylpyrimidin-4-amine,C9H15N5O
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,4-amino-N-pyrimidin-2-ylbenzenesulfonamide,C10H10N4O2S
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,4-(4-aminophenyl)sulfonylaniline,C12H12N2O2S
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,"4-amino-1-[(2R,5S)-2-(hydroxymethyl)-1,3-oxathiolan-5-yl]pyrimidin-2-one",C8H11N3O3S
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,"4-amino-1-[(2R,3S,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one",C9H13N3O5
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,"4-amino-1-[(2R,5S)-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one",C9H13N3O3
Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,2-amino-9-[4-hydroxy-3-(hydroxymethyl)butyl]-1H-purin-6-one,C10H15N5O3
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,2-amino-9-(2-hydroxyethoxymethyl)-1H-purin-6-one,C8H11N5O3
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,"(2R,3S,4S,5R)-2-(6-amino-2-fluoropurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",C10H12FN5O4
Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,"(2R,3S,5R)-5-(6-amino-2-chloropurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol",C10H12ClN5O3
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,"[(1S,4R)-4-[2-amino-6-(cyclopropylamino)purin-9-yl]cyclopent-2-en-1-yl]methanol",C14H18N6O
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,"6-phenylpteridine-2,4,7-triamine",C12H11N7
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,"2-amino-9-(1,3-dihydroxypropan-2-yloxymethyl)-1H-purin-6-one",C9H13N5O4
Nc1nc2ccc(OC(F)(F)F)cc2s1,"6-(trifluoromethoxy)-1,3-benzothiazol-2-amine",C8H5F3N2OS
Nc1ncnc2c1ncn2CCOCP(=O)(O)O,2-(6-aminopurin-9-yl)ethoxymethylphosphonic acid,C8H12N5O4P
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,"(2R,3S,4S,5R)-2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",C10H13N5O4
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,"6-(2,3-dichlorophenyl)-1,2,4-triazine-3,5-diamine",C9H7Cl2N5
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,"2-(cyclohexanecarbonyl)-3,6,7,11b-tetrahydro-1H-pyrazino[2,1-a]isoquinolin-4-one",C19H24N2O2
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,"3-[1-[4-(4-fluorophenyl)-4-oxobutyl]-3,6-dihydro-2H-pyridin-4-yl]-1H-benzimidazol-2-one",C22H22FN3O2
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,4-[4-(4-chlorophenyl)-4-hydroxypiperidin-1-yl]-1-(4-fluorophenyl)butan-1-one,C21H23ClFNO2
O=C(CCCN1CCC(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,3-[1-[4-(4-fluorophenyl)-4-oxobutyl]piperidin-4-yl]-1H-benzimidazol-2-one,C22H24FN3O2
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,N-[1-[2-(1H-indol-3-yl)ethyl]piperidin-4-yl]benzamide,C22H25N3O
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,"N-(piperidin-2-ylmethyl)-2,5-bis(2,2,2-trifluoroethoxy)benzamide",C17H20F6N2O3
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,4-chloro-N-(2-morpholin-4-ylethyl)benzamide,C13H17ClN2O2
O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1,N-[2-[[2-hydroxy-3-(4-hydroxyphenoxy)propyl]amino]ethyl]morpholine-4-carboxamide,C16H25N3O5
O=C(NCCO[N+](=O)[O-])c1cccnc1,2-(pyridine-3-carbonylamino)ethyl nitrate,C8H9N3O4
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,"2,2-dichloro-N-[(1R,2R)-1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide",C11H12Cl2N2O5
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,4-oxo-4-(4-phenylphenyl)butanoic acid,C16H14O3
O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,"5-[(3aS,4S,6aR)-2-oxo-1,3,3a,4,6,6a-hexahydrothieno[3,4-d]imidazol-4-yl]pentanoic acid",C10H16N2O3S
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,4-[4-[bis(2-chloroethyl)amino]phenyl]butanoic acid,C14H19Cl2NO2
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,"3-(4,5-diphenyl-1,3-oxazol-2-yl)propanoic acid",C18H15NO3
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,2-[2-[4-[(4-chlorophenyl)-phenylmethyl]piperazin-1-yl]ethoxy]acetic acid,C21H25ClN2O3
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,"2-[2-(2,6-dichloroanilino)phenyl]acetic acid",C14H11Cl2NO2
O=C(O)P(=O)(O)O,phosphonoformic acid,CH3O5P
O=C(O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,"(4S,7S)-7-[[(1S)-1-carboxy-3-phenylpropyl]amino]-6-oxo-1,2,3,4,7,8,9,10-octahydropyridazino[1,2-a]diazepine-4-carboxylic acid",C20H27N3O5
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,"5-(2,4-difluorophenyl)-2-hydroxybenzoic acid",C13H8F2O3
O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O,5-[(3-carboxy-4-hydroxyphenyl)diazenyl]-2-hydroxybenzoic acid,C14H10N2O6
O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,2-hydroxy-5-[[4-(pyridin-2-ylsulfamoyl)phenyl]diazenyl]benzoic acid,C18H14N4O5S
O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,"[(3S,7R)-10-oxo-8-azatricyclo[5.3.1.03,8]undecan-5-yl] 1H-indole-3-carboxylate",C19H20N2O3
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,C17H18FN3O3
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,"3-[2-[4-(4-fluorobenzoyl)piperidin-1-yl]ethyl]-1H-quinazoline-2,4-dione",C22H22FN3O3
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,[6-hydroxy-2-(4-hydroxyphenyl)-1-benzothiophen-3-yl]-[4-(2-piperidin-1-ylethoxy)phenyl]methanone,C28H27NO4S
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,"5-benzoyl-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",C15H13NO3
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,"4-[2-(benzenesulfinyl)ethyl]-1,2-diphenylpyrazolidine-3,5-dione",C23H20N2O3S
O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,"3-[4-(4-chlorophenyl)cyclohexyl]-4-hydroxynaphthalene-1,2-dione",C22H19ClO3
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,"8-[4-(4-pyrimidin-2-ylpiperazin-1-yl)butyl]-8-azaspiro[4.5]decane-7,9-dione",C21H31N5O2
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,"(4R,4aS,7aR,12bS)-3-(cyclopropylmethyl)-4a,9-dihydroxy-2,4,5,6,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one",C20H23NO4
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,"1-[(E)-(5-nitrofuran-2-yl)methylideneamino]imidazolidine-2,4-dione",C8H6N4O5
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,"7-nitro-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one",C15H11N3O3
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,"5-[2-[4-(1,2-benzothiazol-3-yl)piperazin-1-yl]ethyl]-6-chloro-1,3-dihydroindol-2-one",C21H21ClN4OS
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,"5-(2-chlorophenyl)-7-nitro-1,3-dihydro-1,4-benzodiazepin-2-one",C15H10ClN3O3
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,"8-(2-phenylethyl)-1-oxa-3,8-diazaspiro[4.5]decan-2-one",C15H20N2O2
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,"5,5-diphenylimidazolidine-2,4-dione",C15H12N2O2
O=C1NS(=O)(=O)c2ccccc21,"1,1-dioxo-1,2-benzothiazol-3-one",C7H5NO3S
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,"7-chloro-3-hydroxy-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one",C15H11ClN2O2
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,"7-chloro-5-(2-chlorophenyl)-3-hydroxy-1,3-dihydro-1,4-benzodiazepin-2-one",C15H10Cl2N2O2
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,"3',6'-dihydroxyspiro[2-benzofuran-3,9'-xanthene]-1-one",C20H12O5
O=P1(N(CCCl)CCCl)NCCCO1,"N,N-bis(2-chloroethyl)-2-oxo-1,3,2lambda5-oxazaphosphinan-2-amine",C7H15Cl2N2O2P
O=C1c2ccccc2C(=O)C1c1ccccc1,"2-phenylindene-1,3-dione",C15H10O2
O=P1(NCCCl)OCCCN1CCCl,"N,3-bis(2-chloroethyl)-2-oxo-1,3,2lambda5-oxazaphosphinan-2-amine",C7H15Cl2N2O2P
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,"3-[1-[4,4-bis(4-fluorophenyl)butyl]piperidin-4-yl]-1H-benzimidazol-2-one",C28H29F2N3O
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,6-chloro-3-[1-[3-(2-oxo-3H-benzimidazol-1-yl)propyl]piperidin-4-yl]-1H-benzimidazol-2-one,C22H24ClN5O2
O=c1ccc2ccccc2o1,chromen-2-one,C9H6O2
O=c1[nH]cc(F)c(=O)[nH]1,"5-fluoro-1H-pyrimidine-2,4-dione",C4H3FN2O2
O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,"1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione",C9H12N2O6
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,"2-[3-[4-(3-chlorophenyl)piperazin-1-yl]propyl]-[1,2,4]triazolo[4,3-a]pyridin-3-one",C19H22ClN5O
O=c1nc[nH]c2c1ncn2[C@H]1CC[C@@H](CO)O1,"9-[(2R,5S)-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-6-one",C10H12N4O3
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,1-(2-bicyclo[2.2.1]hept-5-enyl)-1-phenyl-3-piperidin-1-ylpropan-1-ol,C21H29NO
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,1-cyclohexyl-1-phenyl-3-piperidin-1-ylpropan-1-ol,C20H31NO
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,1-cyclohexyl-1-phenyl-3-pyrrolidin-1-ylpropan-1-ol,C19H29NO
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,"2-(2,4-difluorophenyl)-1,3-bis(1,2,4-triazol-1-yl)propan-2-ol",C13H12F2N6O
OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,"1-(6-fluoro-3,4-dihydro-2H-chromen-2-yl)-2-[[2-(6-fluoro-3,4-dihydro-2H-chromen-2-yl)-2-hydroxyethyl]amino]ethanol",C22H25F2NO4
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,"[2,8-bis(trifluoromethyl)quinolin-4-yl]-piperidin-2-ylmethanol",C17H16F6N2O
OCC(S)CS,"2,3-bis(sulfanyl)propan-1-ol",C3H8OS2
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,"2-[[2-[bis(2-hydroxyethyl)amino]-4,8-di(piperidin-1-yl)pyrimido[5,4-d]pyrimidin-6-yl]-(2-hydroxyethyl)amino]ethanol",C24H40N8O4
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,2-[4-[(3Z)-3-[2-(trifluoromethyl)thioxanthen-9-ylidene]propyl]piperazin-1-yl]ethanol,C23H25F3N2OS
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,2-[4-[3-[2-(trifluoromethyl)phenothiazin-10-yl]propyl]piperazin-1-yl]ethanol,C22H26F3N3OS
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,2-[4-[3-(2-chlorophenothiazin-10-yl)propyl]piperazin-1-yl]ethanol,C21H26ClN3OS
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,"(2R,3R,4R,5R)-hexane-1,2,3,4,5,6-hexol",C6H14O6
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,"2-[2-(4-benzo[b][1,4]benzothiazepin-6-ylpiperazin-1-yl)ethoxy]ethanol",C21H25N3O2S
OC[C@@H]1O[C@@](O)(CO)[C@H](O)[C@H]1O,"(2S,3R,4R,5S)-2,5-bis(hydroxymethyl)oxolane-2,3,4-triol",C6H12O6
OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,"(2S,3R,4S,5R,6R)-2-[(2R,3S,4S,5R)-4,5-dihydroxy-2,5-bis(hydroxymethyl)oxolan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",C12H22O11
Oc1c(Cl)cc(Cl)c2cccnc12,"5,7-dichloroquinolin-8-ol",C9H5Cl2NO
Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,"(4R,4aS,7S,7aR,12bS)-3-(cyclobutylmethyl)-1,2,4,5,6,7,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinoline-4a,7,9-triol",C21H27NO4
Oc1ncnc2[nH]ncc12,"1,5-dihydropyrazolo[5,4-d]pyrimidin-4-one",C5H4N4O
S=c1nc[nH]c2nc[nH]c12,"3,7-dihydropurine-6-thione",C5H4N4S
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,1-(1-phenylcyclohexyl)piperidine,C17H25N
c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,"2-(2,2-diphenylcyclopropyl)-4,5-dihydro-1H-imidazole",C18H18N2
c1ccc([C@H]2CN3CCSC3=N2)cc1,"(6S)-6-phenyl-2,3,5,6-tetrahydroimidazo[2,1-b][1,3]thiazole",C11H12N2S
