Drug,MolWt,ExactMolWt,MolLogP,TPSA,MolMR,FractionCSP3,qed,HeavyAtomCount,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,FormalCharge,NumHeteroatoms,LabuteASA,MaxAbsPartialCharge,MinAbsPartialCharge,MaxEStateIndex,MinEStateIndex,NumAromaticAtoms,FractionAromaticAtoms,NumPositiveCharges,NumNegativeCharges,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumSaturatedHeterocycles,NumAmideBonds,BertzCT,BalabanJ,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,232.28,232.12,1.86,54.12,67.24,0.3077,0.8449,17,2,2,4,2,2,0,4,99.97,0.497,0.216,10.797,0.002,9,0.5294,0,0,0,0,1,1,0,0,1,531.199,2.187,10013.527,-1.97,11.513,4.908,2.584,0,0
COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,328.48,328.16,4.5,15.71,98.28,0.3684,0.8027,23,0,4,5,3,2,0,4,142.79,0.497,0.121,5.442,0.57,12,0.5217,0,0,1,0,1,0,1,0,0,686.82,1.987,180293.18,-1.65,16.216,6.851,3.484,1,0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,357.79,357.08,3.93,68.53,95.75,0.1579,0.7678,25,1,4,4,3,3,0,6,148.95,0.497,0.307,12.987,-0.955,15,0.6,0,0,0,0,1,1,0,0,0,973.248,2.232,468921.443,-2.79,17.047,6.607,3.105,0,0
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,413.43,413.15,2.88,75.69,105.89,0.4091,0.7087,30,0,8,4,5,2,0,8,173.72,0.493,0.343,12.875,-0.523,12,0.4,0,0,3,0,3,0,3,0,0,1034.877,1.685,12269811.448,-3.13,18.871,6.983,2.528,2,0
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,315.37,315.15,1.05,59.0,83.02,0.6111,0.8393,23,1,5,1,5,1,0,5,134.73,0.493,0.174,12.653,-0.9,6,0.2609,0,0,4,2,2,0,2,1,0,731.977,1.857,312827.56,-1.59,13.813,4.081,1.319,4,0
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,287.36,287.15,1.85,41.93,79.8,0.5294,0.8005,21,1,4,1,4,1,0,4,124.52,0.493,0.166,9.973,-0.412,6,0.2857,0,0,3,0,2,0,2,0,0,612.298,1.954,95968.988,-1.52,13.164,4.486,1.755,3,0
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,299.37,299.15,1.5,41.93,82.46,0.5556,0.7981,22,1,4,1,5,1,0,4,129.88,0.493,0.165,10.554,-0.539,6,0.2727,0,0,4,1,2,0,2,1,0,685.155,1.822,226722.0,-1.52,12.968,4.06,1.278,5,0
COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,301.39,301.17,1.73,41.93,82.56,0.6667,0.8576,22,1,4,1,5,1,0,4,130.57,0.493,0.165,10.641,-0.358,6,0.2727,0,0,4,2,2,0,2,1,0,645.465,1.795,226722.0,-1.26,13.204,4.177,1.324,5,0
COc1ccc2cc(CCC(C)=O)ccc2c1,228.29,228.12,3.37,26.3,69.5,0.2667,0.8016,17,0,2,4,2,2,0,2,101.21,0.497,0.13,10.948,0.236,10,0.5882,0,0,0,0,0,0,0,0,0,543.613,2.279,8299.478,-1.83,11.649,5.0,2.843,0,0
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,230.26,230.09,3.04,46.53,66.55,0.2143,0.8811,17,1,2,3,2,2,0,3,99.64,0.497,0.31,10.916,-0.808,10,0.5882,0,0,0,0,0,0,0,0,0,560.396,2.479,7938.521,-2.03,11.455,4.454,2.228,1,0
COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,345.42,345.11,2.9,77.1,93.02,0.2941,0.7692,24,1,5,5,3,3,0,7,142.24,0.497,0.197,12.68,-1.328,15,0.625,0,0,0,0,2,2,0,0,0,920.83,1.901,353332.365,-2.41,16.448,6.604,2.989,1,1
COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1,313.4,313.17,2.98,58.56,90.81,0.3158,0.7357,23,2,4,8,2,2,0,4,136.66,0.497,0.164,12.176,-0.594,12,0.5217,0,0,0,0,0,0,0,0,0,627.522,1.827,168457.547,-2.17,17.188,8.459,4.911,2,0
COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,263.38,263.19,2.63,32.7,77.4,0.625,0.9062,19,1,3,4,2,1,0,3,115.74,0.497,0.119,11.189,-0.711,6,0.3158,0,0,1,1,0,0,0,0,0,418.965,2.298,19617.523,-1.06,14.351,5.931,3.097,2,0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.53,543.17,0.0,206.07,131.75,0.4444,0.2353,39,6,12,5,5,2,0,12,222.08,0.507,0.202,13.643,-2.241,12,0.3077,0,0,3,1,1,0,1,1,0,1376.519,1.686,374870204.071,-3.39,27.187,9.662,4.112,6,0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,543.53,543.17,0.0,206.07,131.75,0.4444,0.2353,39,6,12,5,5,2,0,12,222.08,0.507,0.202,13.643,-2.241,12,0.3077,0,0,3,1,1,0,1,1,0,1376.519,1.686,374870204.071,-3.39,27.187,9.662,4.112,6,0
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,387.48,387.23,0.72,71.74,111.68,0.5,0.7061,28,1,8,7,3,2,0,8,164.5,0.495,0.332,11.948,-0.317,12,0.4286,0,0,1,1,2,1,1,1,0,912.788,1.453,2196298.137,-2.74,20.006,8.966,4.386,0,0
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,406.48,406.19,3.74,75.74,118.67,0.25,0.35,30,3,5,10,4,4,0,6,174.94,0.493,0.161,10.289,-0.628,19,0.6333,0,0,0,0,1,1,0,0,0,1108.717,1.258,11337344.209,-3.22,20.069,9.519,4.504,1,1
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,551.63,551.18,4.2,145.65,144.66,0.2593,0.2939,39,2,10,10,4,4,0,12,226.48,0.493,0.263,13.5,-4.14,24,0.6154,0,0,0,0,2,2,0,0,0,1525.05,1.851,397766181.646,-4.29,27.737,11.621,6.592,0,0
COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,383.38,383.08,2.88,86.33,90.18,0.25,0.6752,26,1,6,7,3,3,0,10,149.32,0.493,0.387,12.644,-2.921,15,0.5769,0,0,0,0,2,2,0,0,0,948.39,1.863,891957.976,-2.75,18.053,7.646,3.743,1,1
COc1nc(C(Cl)(Cl)Cl)c(Cl)c(OC)c1Cl,325.41,322.88,4.23,31.35,66.6,0.375,0.7625,16,0,3,2,1,1,0,8,117.49,0.493,0.236,5.947,-1.789,6,0.375,0,0,0,0,1,1,0,0,0,404.396,3.53,2381.973,0.2,14.262,5.233,2.713,0,0
COc1nc(C)nc(Cl)c1NC1=NCCN1,241.68,241.07,0.82,71.43,62.26,0.4444,0.7504,16,2,6,2,2,1,0,7,98.1,0.479,0.242,6.015,0.32,6,0.375,0,0,1,0,2,1,1,0,0,434.153,2.307,6331.577,-1.56,10.941,4.525,2.162,0,0
CS(=O)(=O)OCCCCOS(C)(=O)=O,246.31,246.02,-0.28,86.74,50.83,1.0,0.4533,14,0,6,7,0,0,0,8,84.46,0.27,0.264,10.474,-3.399,0,0.0,0,0,0,0,0,0,0,0,0,304.518,3.408,531.228,-0.18,13.82,5.64,11.82,0,0
CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O,278.3,278.01,-2.34,127.2,53.61,1.0,0.4959,16,2,8,7,0,0,0,10,94.05,0.388,0.264,10.533,-3.726,0,0.0,0,0,0,0,0,0,0,0,0,356.244,4.05,1264.988,-0.26,15.74,5.888,9.002,2,0
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,314.36,314.06,2.56,60.44,83.77,0.1176,0.817,22,0,4,3,3,2,0,5,128.52,0.457,0.339,12.009,-3.234,12,0.5455,0,0,1,0,1,0,1,0,0,847.292,2.091,126558.914,-2.4,14.534,5.421,2.672,0,0
CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,445.61,445.15,3.28,83.71,120.1,0.4091,0.7347,30,1,6,6,4,2,0,8,181.9,0.369,0.22,12.101,-3.269,12,0.4,0,0,2,1,2,0,2,1,1,1047.343,1.505,5915268.072,-2.03,21.212,8.607,4.502,0,0
CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,248.31,248.06,1.96,65.72,67.81,0.1667,0.6443,17,2,3,3,2,2,0,5,102.46,0.323,0.31,12.083,-0.355,11,0.6471,0,0,0,0,1,1,0,0,0,595.713,2.365,9171.313,-1.75,11.727,4.628,2.337,0,0
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,370.59,370.15,5.89,6.48,110.68,0.4286,0.6192,25,0,4,4,4,2,0,4,159.53,0.34,0.056,2.563,0.725,12,0.48,0,0,2,1,2,0,2,1,0,746.426,1.63,825571.478,-1.1,17.321,7.646,3.575,1,1
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,357.42,357.17,6.14,12.03,100.13,0.2727,0.5224,26,1,1,6,3,3,0,4,151.41,0.416,0.31,12.765,-4.281,16,0.6154,0,0,0,0,0,0,0,0,0,865.14,1.566,748295.972,-2.33,18.461,7.917,4.439,1,0
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O,1019.26,1018.44,-0.81,332.22,272.05,0.449,0.0455,71,13,14,17,5,4,0,22,419.7,0.394,0.245,14.715,-1.663,21,0.2958,0,0,1,1,2,1,1,1,7,2395.253,1.564,1891691845453003.5,-6.01,55.911,28.138,17.079,10,0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCC/N=C/N)C[C@H]12,299.35,299.09,-0.39,116.22,75.09,0.5833,0.2662,20,3,5,6,2,0,0,8,120.08,0.477,0.353,11.941,-1.102,0,0.0,0,0,2,1,2,0,2,1,1,489.094,2.108,26780.702,-1.54,14.861,5.84,2.403,3,0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,383.47,383.15,-0.31,110.18,96.11,0.7059,0.5588,26,3,6,5,3,0,0,9,156.14,0.477,0.353,12.341,-1.119,0,0.0,0,0,3,2,3,0,3,2,2,677.309,1.78,527310.369,-1.58,19.189,6.862,2.913,6,0
C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,534.43,534.15,4.95,83.24,114.45,0.3913,0.4376,37,2,5,6,4,3,0,14,204.75,0.416,0.349,13.584,-5.009,17,0.4595,0,0,1,1,2,1,1,1,0,1238.575,1.663,118959626.121,-3.23,26.822,10.263,6.374,3,0
C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,349.32,349.12,2.18,76.72,80.68,0.25,0.764,25,1,6,5,3,3,0,9,140.56,0.382,0.163,14.379,-1.958,17,0.68,0,0,0,0,2,2,0,0,0,873.967,2.127,537334.588,-2.81,17.027,6.595,3.225,2,0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,392.47,392.2,1.9,94.83,99.94,0.7273,0.6672,28,3,5,2,4,0,0,6,163.87,0.39,0.19,16.859,-1.98,0,0.0,0,0,4,3,0,0,0,0,0,804.749,1.838,1500075.637,-1.37,19.925,5.833,2.014,8,0
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,376.47,376.2,2.64,74.6,98.41,0.7273,0.777,27,2,4,2,4,0,0,5,159.08,0.393,0.178,15.194,-1.206,0,0.0,0,0,4,3,0,0,0,0,0,742.595,1.773,1044455.798,-1.33,19.007,6.082,2.468,9,0
C[C@@H]1OC(=O)CC(O)CC(O)CC(O)CCC(O)C(O)C[C@]2(O)CC(O)C(C(=O)O)C(CC(O[C@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/CC/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2,926.11,925.5,0.94,319.61,237.09,0.7021,0.1753,65,12,17,3,3,0,0,18,381.23,0.481,0.311,12.621,-2.353,0,0.0,0,0,3,2,3,0,3,2,0,1619.953,1.837,26516073899290.023,-3.18,56.145,27.588,18.791,19,9
C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,530.66,530.29,3.01,129.59,138.11,0.7667,0.4391,38,4,8,3,6,1,0,8,223.21,0.431,0.335,12.4,-1.305,6,0.1579,0,0,5,4,2,1,1,1,0,1126.812,1.211,366442453.656,-1.55,26.661,9.248,3.82,12,0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,584.66,584.28,-1.51,206.6,138.6,0.8966,0.1402,41,8,12,4,6,0,0,12,238.09,0.458,0.331,12.397,-1.675,0,0.0,0,0,6,5,2,0,2,1,0,1084.015,1.282,1204589290.67,-1.19,29.863,9.914,3.989,15,0
C[C@@H]1O[C@@H]1P(=O)(O)O,138.06,138.01,-0.09,70.06,26.38,1.0,0.392,8,2,2,1,1,0,0,5,46.63,0.356,0.356,10.173,-3.905,0,0.0,0,0,1,1,1,0,1,1,0,138.219,2.517,74.657,0.11,6.233,1.544,1.088,2,0
C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,392.54,392.25,3.56,32.78,115.9,0.48,0.7535,29,0,3,6,4,2,0,4,174.02,0.379,0.238,14.234,-0.675,12,0.4138,0,0,2,2,2,0,2,2,1,741.485,1.813,8081079.838,-2.17,20.117,9.101,3.964,1,0
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,217.29,217.08,0.63,57.61,55.39,0.7778,0.6816,14,2,3,3,1,0,0,5,88.69,0.48,0.326,11.705,-0.901,0,0.0,0,0,1,1,1,0,1,1,1,244.212,2.667,1627.215,-0.71,11.365,4.683,2.204,2,0
C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,287.22,287.08,-0.05,136.38,67.19,0.4444,0.6508,19,3,7,5,2,2,0,10,108.16,0.382,0.35,10.708,-4.158,9,0.4737,0,0,0,0,2,2,0,0,0,624.098,2.092,17986.516,-1.54,13.882,5.217,3.477,1,0
C[C@H](N)[C@H](O)c1ccccc1,151.21,151.1,1.07,46.25,45.05,0.3333,0.6637,11,2,2,2,1,1,0,2,66.66,0.387,0.094,9.473,-0.545,6,0.5455,0,0,0,0,0,0,0,0,0,208.063,2.768,335.479,-0.86,8.239,3.508,2.033,2,0
C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1,287.36,287.15,2.35,72.72,82.34,0.2941,0.6579,21,4,4,6,2,2,0,4,124.25,0.508,0.115,10.236,-0.62,12,0.5714,0,0,0,0,0,0,0,0,0,551.253,1.819,55615.204,-2.04,15.351,7.108,4.479,2,0
C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,392.41,392.17,2.08,100.59,102.04,0.4737,0.6918,28,3,6,3,4,2,0,9,159.28,0.477,0.341,15.645,-1.449,10,0.3571,0,0,2,2,2,1,1,1,0,1038.121,2.047,2915553.45,-2.68,18.673,6.439,2.808,2,0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,392.47,392.2,1.9,94.83,99.94,0.7273,0.6672,28,3,5,2,4,0,0,6,163.87,0.39,0.19,16.859,-1.98,0,0.0,0,0,4,3,0,0,0,0,0,804.749,1.838,1500075.637,-1.37,19.925,5.833,2.014,8,0
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,374.48,374.21,1.8,94.83,99.6,0.7273,0.6851,27,3,5,2,4,0,0,5,159.71,0.393,0.19,12.415,-1.572,0,0.0,0,0,4,3,0,0,0,0,0,753.802,1.781,1040099.567,-1.3,19.035,5.85,2.281,8,0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,764.95,764.43,3.25,182.83,191.22,0.9268,0.1885,54,5,13,7,8,0,0,13,318.53,0.458,0.331,12.558,-0.996,0,0.0,0,0,8,7,4,0,4,3,0,1374.418,0.826,980956654694.504,-1.23,39.589,14.858,6.822,20,0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,780.95,780.43,2.22,203.06,192.61,0.9268,0.1622,55,6,14,7,8,0,0,14,323.32,0.458,0.331,12.568,-1.012,0,0.0,0,0,8,7,4,0,4,3,0,1409.004,0.837,1464396350590.478,-1.27,40.507,15.081,6.95,21,0
C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@H]([C@H](O)CO)[C@H](O)[C@@H](O)C=O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,645.61,645.25,-8.72,329.01,138.93,0.88,0.0653,44,14,19,13,3,0,0,19,250.28,0.394,0.187,10.883,-2.103,0,0.0,0,0,3,2,2,0,2,2,0,942.774,1.71,2231599884.241,-1.31,37.151,15.996,7.793,18,0
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc([NH3+])n2)C(=O)N1S(=O)(=O)[O-],435.44,435.05,-2.22,206.03,91.93,0.4615,0.183,28,3,10,7,2,1,0,15,162.59,0.731,0.35,12.567,-4.998,5,0.1786,1,1,1,1,2,1,1,1,2,953.885,2.259,690205.594,-2.62,21.678,7.42,4.268,2,0
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,444.44,444.15,-0.35,181.62,109.77,0.4091,0.3322,32,6,9,2,4,1,0,10,182.43,0.51,0.255,13.317,-2.895,6,0.1875,0,0,3,0,0,0,0,0,1,1136.74,2.061,8427682.936,-3.21,22.001,6.893,2.478,6,0
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,211.22,211.08,0.44,103.78,53.7,0.3,0.543,15,4,4,3,1,1,0,5,86.78,0.504,0.323,10.74,-1.386,6,0.4,0,0,0,0,0,0,0,0,0,387.009,2.905,1479.518,-1.75,11.325,3.781,2.6,1,0
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,311.43,311.19,3.84,61.09,87.32,0.7,0.8001,23,1,3,1,4,0,0,3,137.62,0.388,0.156,11.706,-0.804,0,0.0,0,0,4,2,0,0,0,0,0,667.619,1.718,232067.573,-1.4,15.147,5.046,2.006,4,0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,272.39,272.18,3.61,40.46,78.73,0.6667,0.7572,20,2,2,0,4,1,0,2,120.38,0.508,0.115,10.372,-0.088,6,0.3,0,0,3,2,0,0,0,0,0,538.22,1.711,62569.189,-1.02,12.7,4.237,1.605,5,0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,288.43,288.21,3.88,37.3,82.72,0.8421,0.7342,21,1,2,0,4,0,0,2,127.55,0.393,0.155,11.787,-0.082,0,0.0,0,0,4,3,0,0,0,0,0,507.696,1.688,85969.522,-0.63,13.994,4.44,1.776,6,0
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,360.45,360.19,1.56,94.83,95.05,0.7143,0.6946,26,3,5,2,4,0,0,5,153.34,0.393,0.19,12.35,-1.562,0,0.0,0,0,4,3,0,0,0,0,0,723.913,1.747,715692.138,-1.3,18.081,5.6,2.079,7,0
C[N+]1(CC2CC2)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,358.46,358.2,1.84,59.06,95.4,0.6667,0.4789,26,1,4,6,5,1,1,5,154.03,0.461,0.316,12.7,-0.589,6,0.2308,1,0,4,4,3,0,3,3,0,670.511,1.272,2391634.783,-1.43,16.723,6.044,2.682,7,1
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,211.22,211.07,1.62,69.54,59.75,0.0833,0.7787,16,1,3,1,2,2,0,4,92.21,0.325,0.266,11.364,-0.349,12,0.75,0,0,0,0,2,2,0,0,0,608.396,2.678,5314.726,-2.41,10.12,3.989,1.708,0,0
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,294.36,294.15,2.41,53.92,84.69,0.2941,0.7888,22,1,3,2,4,3,0,5,128.12,0.348,0.256,12.956,0.112,14,0.6364,0,0,1,0,3,2,1,0,1,874.047,1.768,209851.397,-2.56,13.127,4.729,1.781,0,0
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,441.55,441.16,4.37,84.86,120.23,0.4167,0.7166,31,2,6,5,4,2,0,7,185.87,0.507,0.286,11.736,-0.467,12,0.3871,0,0,2,1,2,0,2,1,2,1049.171,1.405,9100031.311,-2.67,21.558,8.112,4.237,2,2
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,567.8,567.31,4.75,101.9,160.59,0.5625,0.3265,40,4,6,9,4,2,0,8,242.67,0.508,0.252,13.461,-0.886,12,0.3,0,0,2,2,1,0,1,1,2,1152.595,1.536,556232048.74,-2.55,30.41,13.408,8.015,5,0
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,369.37,369.08,3.52,67.87,86.73,0.25,0.7473,25,1,4,5,3,3,0,9,143.26,0.484,0.422,12.521,-4.424,15,0.6,0,0,0,0,2,2,0,0,0,891.374,1.786,462333.628,-2.42,17.405,6.831,4.163,1,1
Cc1cc(=O)n(-c2ccccc2)n1C,188.23,188.09,1.48,26.93,55.75,0.1818,0.6656,14,0,3,1,2,2,0,3,82.2,0.285,0.271,11.603,0.01,11,0.7857,0,0,0,0,1,1,0,0,0,493.751,2.688,2116.424,-1.77,8.812,3.178,1.267,0,0
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,278.34,278.08,1.48,97.97,73.17,0.1667,0.8285,19,2,5,3,2,2,0,7,111.31,0.399,0.264,12.104,-3.694,12,0.6316,0,0,0,0,1,1,0,0,0,675.919,2.331,14228.351,-2.15,13.286,4.848,3.195,0,0
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,253.28,253.05,1.37,98.22,62.9,0.1,0.8047,17,2,5,3,2,2,0,7,98.47,0.399,0.263,11.889,-3.645,11,0.6471,0,0,0,0,1,1,0,0,0,616.501,2.277,7651.767,-2.02,11.465,4.096,2.563,0,0
Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,504.45,504.08,5.08,155.52,145.73,0.0667,0.1233,38,6,8,0,8,8,0,8,209.96,0.507,0.201,13.905,-0.661,28,0.7368,0,0,0,0,0,0,0,0,0,2170.328,2.041,467735085.494,-5.24,20.903,6.002,1.932,0,0
Cc1cc2c(OCC(O)CNC(C)C)cccc2[nH]1,262.35,262.17,2.21,57.28,77.68,0.4667,0.7479,19,3,3,6,2,2,0,4,113.33,0.49,0.128,9.841,-0.502,9,0.4737,0,0,0,0,1,1,0,0,0,533.925,1.974,22330.02,-1.52,13.901,6.083,3.719,1,1
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,312.44,312.14,3.44,30.87,94.05,0.3529,0.8083,22,1,5,0,4,2,0,5,134.64,0.353,0.139,5.011,1.025,11,0.5,0,0,2,1,3,1,2,1,0,726.01,1.809,183740.05,-1.85,13.788,5.409,2.401,0,0
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,307.4,307.17,3.25,37.61,92.5,0.2632,0.7447,23,0,3,3,3,3,0,4,135.94,0.348,0.228,12.261,0.071,15,0.6522,0,0,0,0,2,2,0,0,1,860.202,2.19,190014.973,-2.62,15.282,5.876,2.972,0,0
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,273.24,273.06,2.55,100.67,71.04,0.0714,0.3871,20,2,5,3,2,2,0,6,113.62,0.504,0.315,12.181,-0.86,12,0.6,1,1,0,0,0,0,0,0,0,691.456,2.499,27193.218,-2.89,13.54,5.005,2.44,0,0
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,257.29,257.11,2.19,59.3,71.36,0.2,0.854,19,1,3,4,2,2,0,4,110.85,0.481,0.309,12.309,-0.907,11,0.5789,0,0,0,0,1,1,0,0,0,623.34,2.316,20987.176,-2.36,13.081,5.099,2.731,0,0
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,250.34,250.16,3.57,46.53,72.06,0.5333,0.785,18,1,2,6,1,1,0,3,108.79,0.493,0.309,10.943,-0.755,6,0.3333,0,0,0,0,0,0,0,0,0,421.747,2.429,6869.173,-1.51,14.551,5.894,4.058,0,0
