Drug,MolWt,ExactMolWt,MolLogP,TPSA,MolMR,FractionCSP3,qed,HeavyAtomCount,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,FormalCharge,NumHeteroatoms,LabuteASA,MaxAbsPartialCharge,MinAbsPartialCharge,MaxEStateIndex,MinEStateIndex,NumAromaticAtoms,FractionAromaticAtoms,NumPositiveCharges,NumNegativeCharges,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumSaturatedHeterocycles,NumAmideBonds,BertzCT,BalabanJ,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters
CN(C(=O)CCCCl)c1snc2ccccc12,268.77,268.04,3.28,33.2,72.98,0.3333,0.7976,17,0,3,4,2,2,0,5,109.16,0.305,0.227,11.89,0.083,9,0.5294,0,0,0,0,1,1,0,0,1,525.955,2.24,11145.573,-1.13,12.33,5.469,2.585,0,0
CN(C(=O)CCCl)c1snc2ccccc12,254.74,254.03,2.89,33.2,68.37,0.2727,0.7895,16,0,3,3,2,2,0,5,102.8,0.305,0.228,11.705,0.018,9,0.5625,0,0,0,0,1,1,0,0,1,511.409,2.36,6671.93,-1.13,11.358,4.803,2.032,0,0
CN(C(=O)CCl)c1snc2ccccc12,240.72,240.01,2.5,33.2,63.75,0.2,0.7561,15,0,3,2,2,2,0,5,96.43,0.304,0.242,11.427,-0.119,9,0.6,0,0,0,0,1,1,0,0,1,496.883,2.479,4185.366,-1.13,10.39,4.163,1.825,0,0
CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,467.65,467.31,3.24,64.09,137.52,0.5,0.5206,34,1,4,12,2,2,0,6,204.72,0.395,0.236,13.132,-0.387,12,0.3529,0,0,0,0,0,0,0,0,2,839.508,2.01,16990185.758,-2.7,27.544,12.134,7.959,0,0
CN(C(=O)c1csc([N+](=O)[O-])c1)c1ccccc1,262.29,262.04,2.93,63.45,70.15,0.0833,0.6307,18,0,4,3,2,2,0,6,107.43,0.324,0.311,12.091,-0.496,11,0.6111,1,1,0,0,1,1,0,0,1,580.018,2.23,17024.273,-2.21,12.252,4.969,2.38,0,0
CN(C)C,59.11,59.07,0.18,3.24,19.61,1.0,0.3845,4,0,1,0,0,0,0,1,27.23,0.312,0.014,2.0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,8.0,2.324,3.245,-0.04,3.96,1.298,1128.96,0,0
CN(C)C#N,70.09,70.05,0.03,27.03,19.3,0.6667,0.2968,5,0,2,0,0,0,0,2,31.62,0.317,0.178,7.819,1.431,0,0.0,0,0,0,0,0,0,0,0,0,50.404,2.939,9.651,-0.71,4.29,1.594,3.29,0,0
CN(C)C(=N)N(C)C,115.18,115.11,0.04,30.33,35.1,0.8,0.3568,8,1,1,0,0,0,0,3,50.4,0.349,0.192,7.25,0.519,0,0.0,0,0,0,0,0,0,0,0,0,75.675,3.651,39.368,-0.73,7.27,2.546,1.818,0,0
CN(C)C(=O)/C=C/c1ccc([N+](=O)[O-])o1,210.19,210.06,1.29,76.59,53.09,0.2222,0.4276,15,0,4,3,1,1,0,6,85.94,0.433,0.401,11.12,-0.634,5,0.3333,1,1,0,0,1,1,0,0,1,406.0,2.729,2403.363,-2.11,10.968,4.406,2.94,0,0
CN(C)C(=O)Cl,107.54,107.01,0.91,20.31,24.94,0.6667,0.3329,6,0,1,0,0,0,0,3,41.69,0.335,0.315,9.835,-0.435,0,0.0,0,0,0,0,0,0,0,0,1,61.814,3.258,13.61,-0.24,5.76,2.028,2.026,0,0
CN(C)C(=O)N(C)C=O,130.15,130.07,-0.24,40.62,32.91,0.6,0.4593,9,0,2,1,0,0,0,4,54.04,0.33,0.325,10.694,-0.315,0,0.0,0,0,0,0,0,0,0,0,3,122.126,3.872,75.581,-1.06,7.94,3.064,2.119,0,0
CN(C)C(=O)N(C)N=O,131.13,131.07,0.28,52.98,32.64,0.75,0.3789,9,0,3,1,0,0,0,5,53.18,0.342,0.329,10.632,-0.426,0,0.0,0,0,0,0,0,0,0,0,2,122.981,3.872,75.581,-1.13,7.87,3.009,2.071,0,0
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,233.1,232.02,3.09,32.34,59.17,0.2222,0.7936,14,1,1,1,1,1,0,5,92.6,0.331,0.321,11.247,-0.205,6,0.4286,0,0,0,0,0,0,0,0,2,352.665,2.781,1115.779,-0.93,11.147,4.53,2.787,0,0
CN(C)C(=O)Nc1ccc(Cl)cc1,198.65,198.06,2.43,32.34,54.16,0.2222,0.7388,13,1,1,1,1,1,0,4,82.3,0.331,0.321,11.179,-0.151,6,0.4615,0,0,0,0,0,0,0,0,2,294.988,2.646,758.764,-1.22,9.865,4.141,2.951,0,0
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,232.2,232.08,2.8,32.34,54.15,0.3,0.7929,16,1,1,1,1,1,0,6,90.86,0.416,0.331,12.341,-4.404,6,0.375,0,0,0,0,0,0,0,0,2,387.896,2.875,2433.189,-1.72,12.35,4.422,3.148,0,0
CN(C)C(=O)Oc1ccc[n+](C)c1,181.21,181.1,0.57,33.42,47.33,0.3333,0.5934,13,0,2,1,1,1,1,4,77.36,0.414,0.404,11.118,-0.369,6,0.4615,1,0,0,0,1,1,0,0,1,310.238,2.693,726.584,-1.58,9.508,3.889,2.74,0,0
CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,475.34,474.1,2.08,123.21,120.17,0.1905,0.5048,32,2,7,7,3,3,0,11,193.67,0.348,0.293,13.32,-0.442,17,0.5312,0,0,0,0,1,1,0,0,2,1192.028,2.157,13339451.896,-3.27,23.394,9.903,4.96,0,0
CN(C)C(=O)c1nc2n(n1)-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,400.27,399.07,3.63,63.38,105.18,0.1579,0.6602,27,0,5,2,4,3,0,8,165.61,0.342,0.293,12.258,-0.263,17,0.6296,0,0,1,0,2,1,1,0,1,1087.454,1.926,1714594.559,-2.7,17.701,6.793,3.11,0,0
CN(C)C(=S)N(C)C,132.23,132.07,0.39,6.48,39.97,0.8,0.4403,8,0,1,0,0,0,0,3,56.08,0.355,0.17,4.954,0.852,0,0.0,0,0,0,0,0,0,0,0,0,78.429,3.651,39.368,-0.31,7.69,2.868,2.116,0,0
CN(C)C(=S)SNCCNSC(=S)N(C)C,298.53,298.04,1.16,30.54,83.76,0.75,0.4441,16,2,6,5,0,0,0,8,117.15,0.363,0.15,5.105,0.83,0,0.0,0,0,0,0,0,0,0,0,0,208.078,3.347,2253.7,0.4,16.4,9.432,8.54,0,0
CN(C)C(=S)SSC(=S)N(C)C,240.44,239.99,2.06,6.48,67.75,0.6667,0.4689,12,0,4,0,0,0,0,6,92.45,0.363,0.146,5.073,0.837,0,0.0,0,0,0,0,0,0,0,0,0,158.387,3.693,295.529,0.48,12.48,6.014,5.183,0,0
CN(C)C(c1ccccc1)(c1ccccc1)N(C)C,254.38,254.18,3.01,6.48,81.04,0.2941,0.7739,19,0,2,4,2,2,0,2,115.83,0.284,0.125,2.262,-0.247,12,0.6316,0,0,0,0,0,0,0,0,0,453.8,2.69,21396.076,-1.64,13.784,5.555,2.293,0,0
CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,460.44,460.15,-2.5,195.53,108.62,0.5,0.2944,33,5,10,2,4,1,0,11,187.34,0.507,0.235,13.657,-3.1,6,0.1818,0,0,3,2,0,0,0,0,1,1126.863,2.005,11236188.576,-2.99,23.178,7.003,2.671,8,8
CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,444.44,444.15,-1.47,175.3,107.23,0.5,0.3969,32,4,9,2,4,1,0,10,182.54,0.507,0.235,13.622,-2.822,6,0.1875,0,0,3,2,0,0,0,0,1,1093.402,1.949,7541988.527,-2.95,22.251,6.773,2.538,7,7
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,460.44,460.15,-1.24,201.85,110.93,0.4091,0.2616,33,7,10,2,4,1,0,11,187.22,0.51,0.255,13.348,-3.023,6,0.1818,0,0,3,0,0,0,0,0,1,1182.307,2.103,11236188.576,-3.25,22.927,6.874,2.612,6,6
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,444.44,444.15,-0.21,181.62,109.54,0.4091,0.3361,32,6,9,2,4,1,0,10,182.43,0.51,0.255,13.314,-2.745,6,0.1875,0,0,3,0,0,0,0,0,1,1148.585,2.048,7541988.527,-3.21,22.001,6.644,2.478,5,5
CN(C)C1CCCCC1,127.23,127.14,1.88,3.24,40.56,1.0,0.5196,9,0,1,1,1,0,0,1,58.05,0.306,0.009,2.36,0.888,0,0.0,0,0,1,1,0,0,0,0,0,72.637,2.228,129.225,-0.04,7.072,3.21,1.977,0,0
CN(C)C1Cc2cccc3cccc(c23)C1,211.31,211.14,2.87,3.24,68.83,0.3333,0.7008,16,0,1,1,3,2,0,1,96.69,0.306,0.017,2.342,0.653,10,0.625,0,0,1,0,0,0,0,0,0,487.196,2.198,6969.474,-1.34,9.856,3.6,1.433,0,0
CN(C)C=O,73.09,73.05,-0.3,20.31,19.75,0.6667,0.3903,5,0,1,1,0,0,0,2,31.39,0.351,0.209,9.431,0.75,0,0.0,0,0,0,0,0,0,0,0,1,33.874,2.826,9.651,-0.53,4.47,1.758,3.47,0,0
CN(C)CC(=O)O,103.12,103.06,-0.37,40.54,26.19,0.75,0.5182,7,1,2,2,0,0,0,3,42.55,0.48,0.317,9.768,-0.787,0,0.0,0,0,0,0,0,0,0,0,0,70.09,3.126,19.094,-0.57,6.43,2.577,5.43,0,0
CN(C)CC/C=C1\c2ccccc2COc2ccccc21,279.38,279.16,3.96,12.47,87.47,0.2632,0.8429,21,0,2,3,3,2,0,2,126.22,0.488,0.127,5.981,0.637,12,0.5714,0,0,1,0,1,0,1,0,0,608.621,2.066,89136.523,-2.06,13.902,6.147,3.006,0,0
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,274.8,274.12,3.82,16.13,80.7,0.3125,0.824,19,0,2,5,2,2,0,3,119.6,0.309,0.048,5.966,0.32,12,0.6316,0,0,0,0,1,1,0,0,0,493.917,2.258,22742.87,-1.38,14.038,6.69,4.049,1,1
CN(C)CCC=C1c2ccccc2CCc2ccccc21,277.41,277.18,4.17,3.24,90.54,0.3,0.8137,21,0,1,3,3,2,0,1,127.47,0.309,0.001,2.42,1.088,12,0.5714,0,0,1,0,0,0,0,0,0,602.893,2.066,89136.523,-1.86,14.093,6.276,3.085,0,0
CN(C)CCCCl,121.61,121.07,1.18,3.24,33.89,1.0,0.5072,7,0,1,3,0,0,0,2,50.26,0.309,0.024,5.419,0.776,0,0.0,0,0,0,0,0,0,0,0,0,37.061,2.678,29.02,0.25,7.25,4.41,6.25,0,0
CN(C)CCCN,102.18,102.12,-0.1,29.26,32.23,1.0,0.5388,7,1,2,3,0,0,0,2,45.3,0.33,0.001,5.25,0.804,0,0.0,0,0,0,0,0,0,0,0,0,35.061,2.678,29.02,-0.08,6.92,4.089,5.92,0,0
CN(C)CCCN1C=CN(C)C1/C=N/O,212.3,212.16,0.44,42.31,60.85,0.7,0.4079,15,1,5,5,1,0,0,5,91.25,0.411,0.141,8.556,0.053,0,0.0,0,0,1,0,1,0,1,0,0,239.577,2.367,2464.59,-1.23,11.843,5.602,3.434,1,1
CN(C)CCCN1c2ccccc2CCc2ccccc21,280.42,280.19,3.88,6.48,90.47,0.3684,0.8385,21,0,2,4,3,2,0,2,127.56,0.341,0.044,2.515,1.076,12,0.5714,0,0,1,0,1,0,1,0,0,556.52,1.946,89136.523,-1.8,14.151,6.315,3.108,0,0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,318.87,318.1,4.89,6.48,92.19,0.2941,0.7918,21,0,3,4,3,2,0,4,135.25,0.34,0.057,6.209,0.798,12,0.5714,0,0,1,0,1,0,1,0,0,642.437,1.944,72649.16,-1.16,14.764,6.304,3.203,0,0
CN(C)CCCNc1c2ccccc2nc2c(Cl)ccc([N+](=O)[O-])c12,358.83,358.12,4.31,71.3,102.57,0.2778,0.3074,25,1,5,6,3,3,0,7,150.11,0.384,0.28,11.534,-0.389,14,0.56,1,1,0,0,1,1,0,0,0,943.151,2.202,437689.862,-2.44,17.385,7.207,3.498,0,0
CN(C)CCCNc1c2ccccc2nc2c(F)ccc([N+](=O)[O-])c12,342.37,342.15,3.8,71.3,97.52,0.2778,0.3192,25,1,5,6,3,3,0,7,143.97,0.384,0.281,14.312,-0.567,14,0.56,1,1,0,0,1,1,0,0,0,943.151,2.202,437689.862,-2.8,17.037,6.982,3.364,0,0
CN(C)CCCNc1c2ccccc2nc2c(N(C)C)ccc([N+](=O)[O-])c12,367.45,367.2,3.73,74.54,111.89,0.35,0.2968,27,1,6,7,3,3,0,7,158.29,0.384,0.281,11.733,-0.33,14,0.5185,1,1,0,0,1,1,0,0,0,984.926,2.258,1055796.742,-2.93,18.849,7.753,3.777,0,0
CN(C)CCCNc1c2ccccc2nc2c(N(CCO)CCO)ccc([N+](=O)[O-])c12,427.51,427.22,2.45,115.0,123.95,0.4091,0.185,31,3,8,11,3,3,0,9,180.61,0.395,0.281,11.905,-0.393,14,0.4516,1,1,0,0,1,1,0,0,0,1050.926,2.256,8024625.396,-3.01,22.67,10.34,5.012,0,0
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,324.38,324.16,3.66,71.3,97.56,0.2778,0.3242,24,1,5,6,3,3,0,6,139.8,0.384,0.295,11.337,-0.375,14,0.5833,1,1,0,0,1,1,0,0,0,892.706,2.115,299368.92,-2.73,16.139,6.8,3.139,0,0
CN(C)CCCNc1c2ccccc2nc2cc([N+](=O)[O-])ccc12,324.38,324.16,3.66,71.3,97.56,0.2778,0.3242,24,1,5,6,3,3,0,6,139.8,0.384,0.271,11.025,-0.388,14,0.5833,1,1,0,0,1,1,0,0,0,892.706,2.057,295505.252,-2.73,16.139,6.8,3.282,0,0
CN(C)CCCNc1c2ccccc2nc2ccc([N+](=O)[O-])cc12,324.38,324.16,3.66,71.3,97.56,0.2778,0.3242,24,1,5,6,3,3,0,6,139.8,0.384,0.27,11.114,-0.371,14,0.5833,1,1,0,0,1,1,0,0,0,892.706,2.08,296196.109,-2.73,16.139,6.8,3.282,0,0
CN(C)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,324.38,324.16,3.66,71.3,97.56,0.2778,0.3242,24,1,5,6,3,3,0,6,139.8,0.384,0.28,11.466,-0.343,14,0.5833,1,1,0,0,1,1,0,0,0,892.706,2.141,298165.103,-2.73,16.139,6.8,3.139,0,0
CN(C)CCCNc1c2ccccc2nc2ccccc12,279.39,279.17,3.75,28.16,90.91,0.2778,0.5693,21,1,3,5,3,3,0,3,125.15,0.384,0.073,4.747,0.968,14,0.6667,0,0,0,0,1,1,0,0,0,695.628,1.993,84563.554,-2.13,13.835,6.102,2.979,0,0
CN(C)CCCl,107.58,107.05,0.79,3.24,29.27,1.0,0.4719,6,0,1,2,0,0,0,2,43.9,0.308,0.035,5.355,0.729,0,0.0,0,0,0,0,0,0,0,0,0,28.729,2.627,14.834,0.25,6.25,3.44,4.25,0,0
CN(C)CCN(C)C,116.21,116.13,0.11,6.48,37.11,1.0,0.5161,8,0,2,3,0,0,0,2,52.08,0.308,0.01,2.181,1.146,0,0.0,0,0,0,0,0,0,0,0,0,42.49,2.928,40.339,-0.08,7.92,3.866,5.92,0,0
CN(C)CCN(C)N=O,131.18,131.11,0.16,35.91,36.98,1.0,0.4026,9,0,3,4,0,0,0,4,55.38,0.308,0.052,9.775,0.691,0,0.0,0,0,0,0,0,0,0,0,0,84.272,3.158,78.513,-0.64,8.36,4.26,5.227,0,0
CN(C)CCN(Cc1ccc(Cl)s1)c1ccccn1,295.84,295.09,3.36,19.37,83.17,0.3571,0.8144,19,0,4,6,2,2,0,5,123.0,0.35,0.128,5.994,0.837,11,0.5789,0,0,0,0,2,2,0,0,0,498.402,2.097,26440.409,-1.1,14.312,6.891,4.492,0,0
CN(C)CCN(Cc1ccc(O)cc1)c1ccccn1,271.36,271.17,2.36,39.6,81.95,0.3125,0.8752,20,1,4,6,2,2,0,4,119.85,0.508,0.128,9.351,0.298,12,0.6,0,0,0,0,1,1,0,0,0,511.005,2.115,36799.82,-2.07,14.341,6.913,4.243,0,0
CN(C)CCN(Cc1ccccc1)c1ccccc1,254.38,254.18,3.25,6.48,82.49,0.2941,0.7805,19,0,2,6,2,2,0,2,115.83,0.366,0.043,2.426,0.957,12,0.6316,0,0,0,0,0,0,0,0,0,465.135,2.102,25804.339,-1.8,13.627,6.954,4.415,0,0
CN(C)CCN(Cc1ccccc1)c1ccccn1,255.37,255.17,2.65,19.37,80.28,0.3125,0.7908,19,0,3,6,2,2,0,3,115.05,0.351,0.128,4.461,0.895,12,0.6316,0,0,0,0,1,1,0,0,0,467.867,2.102,25804.339,-1.87,13.559,6.902,4.375,0,0
CN(C)CCN(Cc1cccs1)c1ccccn1,261.39,261.13,2.71,19.37,78.16,0.3571,0.7968,18,0,4,6,2,2,0,4,112.69,0.35,0.128,4.45,0.933,11,0.6111,0,0,0,0,2,2,0,0,0,439.327,2.073,19544.867,-1.39,13.051,6.518,3.822,0,0
CN(C)CCN(Cc1ccsc1)c1ccccn1,261.39,261.13,2.71,19.37,78.16,0.3571,0.7968,18,0,4,6,2,2,0,4,112.69,0.351,0.128,4.448,0.925,11,0.6111,0,0,0,0,2,2,0,0,0,439.327,2.073,19544.867,-1.39,13.051,6.518,3.822,0,0
CN(C)CCN1C=CN(C)C1/C=N/O,198.27,198.15,0.05,42.31,56.23,0.6667,0.3937,14,1,5,4,1,0,0,5,84.89,0.411,0.141,8.518,0.042,0,0.0,0,0,1,0,1,0,1,0,0,226.852,2.469,1510.433,-1.23,10.848,4.854,2.63,1,1
CN(C)CCNC(=O)c1cc2ccccc2c2cccnc12,293.37,293.15,2.68,45.23,90.14,0.2222,0.7523,22,1,3,4,3,3,0,4,129.31,0.351,0.253,12.514,-0.073,14,0.6364,0,0,0,0,1,1,0,0,1,826.795,2.054,127910.634,-2.46,14.476,6.115,2.781,0,0
CN(C)CCNC(=O)c1ccc2c(N)c3ccccc3nc2c1,308.39,308.16,2.26,71.25,94.55,0.2222,0.7253,23,2,4,4,3,3,0,5,134.65,0.398,0.251,12.23,-0.095,14,0.6087,0,0,0,0,1,1,0,0,1,873.404,1.952,183413.045,-2.66,15.244,6.22,3.096,0,0
CN(C)CCNC(=O)c1ccc2ccc3cccnc3c2n1,294.36,294.15,2.07,58.12,87.93,0.2353,0.7485,22,1,4,4,3,3,0,5,128.53,0.349,0.269,12.193,-0.156,14,0.6364,0,0,0,0,2,2,0,0,1,829.121,1.944,126422.774,-2.53,14.409,6.072,2.893,0,0
CN(C)CCNC(=O)c1ccc2nc3ccccc3c(N)c2c1,308.39,308.16,2.26,71.25,94.55,0.2222,0.7253,23,2,4,4,3,3,0,5,134.65,0.398,0.251,12.254,-0.096,14,0.6087,0,0,0,0,1,1,0,0,1,873.404,1.962,184187.181,-2.66,15.244,6.22,3.096,0,0
CN(C)CCNC(=O)c1cccc2[nH]c(-c3ccccc3)nc12,308.39,308.16,2.52,61.02,92.42,0.2222,0.7612,23,2,3,5,3,3,0,5,134.89,0.351,0.253,12.402,-0.094,15,0.6522,0,0,0,0,1,1,0,0,1,808.259,1.895,254633.492,-2.66,15.244,6.623,3.403,0,0
CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3oc12,310.35,310.13,2.24,62.55,90.88,0.2222,0.7508,23,1,4,4,3,3,0,5,133.06,0.455,0.255,12.568,-0.24,14,0.6087,0,0,0,0,1,1,0,0,1,928.342,2.077,186301.985,-2.66,15.244,6.22,2.958,0,0
CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3sc12,326.42,326.11,2.71,49.41,96.49,0.2222,0.7501,23,1,4,4,3,3,0,5,137.9,0.351,0.252,12.634,-0.136,14,0.6087,0,0,0,0,1,1,0,0,1,931.097,2.077,186301.985,-2.24,15.648,6.48,3.111,0,0
CN(C)CCNC(=O)c1cccc2c(N)c3ccccc3nc12,308.39,308.16,2.26,71.25,94.55,0.2222,0.7253,23,2,4,4,3,3,0,5,134.65,0.398,0.253,12.477,-0.125,14,0.6087,0,0,0,0,1,1,0,0,1,873.404,2.057,186301.985,-2.66,15.244,6.22,2.958,0,0
CN(C)CCNC(=O)c1cccc2c(O)c3ccccc3nc12,309.37,309.15,2.38,65.46,91.8,0.2222,0.7263,23,2,4,4,3,3,0,5,134.1,0.507,0.253,12.436,-0.181,14,0.6087,0,0,0,0,1,1,0,0,1,874.649,2.057,186301.985,-2.66,15.244,6.22,2.958,0,0
CN(C)CCNC(=O)c1cccc2c1C(=O)c1ccccc1C2=O,322.36,322.13,1.75,66.48,90.64,0.2105,0.7946,24,1,4,4,3,2,0,5,139.83,0.351,0.252,12.82,-0.339,12,0.5,0,0,1,0,0,0,0,0,1,840.256,1.994,285934.715,-2.79,16.081,6.373,2.741,0,0
CN(C)CCNC(=O)c1cccc2c1Nc1ccccc1O2,297.36,297.15,2.83,53.6,87.13,0.2353,0.7773,22,2,4,4,3,2,0,5,129.44,0.453,0.253,12.385,-0.103,12,0.5455,0,0,1,0,1,0,1,0,1,698.053,1.821,122920.742,-2.53,14.409,6.072,2.893,0,0
CN(C)CCNC(=O)c1cccc2c1Oc1ccccc1O2,298.34,298.13,2.88,50.8,83.92,0.2353,0.8044,22,1,4,4,3,2,0,5,129.01,0.449,0.255,12.345,-0.165,12,0.5455,0,0,1,0,1,0,1,0,1,698.053,1.821,122920.742,-2.53,14.409,6.072,2.893,0,0
CN(C)CCNC(=O)c1cccc2c1ncc1ccccc12,293.37,293.15,2.68,45.23,90.14,0.2222,0.7523,22,1,3,4,3,3,0,4,129.31,0.351,0.253,12.407,-0.074,14,0.6364,0,0,0,0,1,1,0,0,1,826.795,1.999,127818.524,-2.46,14.476,6.115,2.781,0,0
CN(C)CCNC(=O)c1cccc2cc(-c3ccccc3)oc12,308.38,308.15,3.39,45.48,92.54,0.2105,0.7856,23,1,3,5,3,3,0,4,135.26,0.455,0.255,12.396,-0.105,15,0.6522,0,0,0,0,1,1,0,0,1,806.607,1.895,254633.492,-2.59,15.311,6.668,3.431,0,0
CN(C)CCNC(=O)c1cccc2cc3ccccc3cc12,292.38,292.16,3.28,32.34,92.34,0.2105,0.7484,22,1,2,4,3,3,0,3,130.09,0.351,0.251,12.447,-0.011,14,0.6364,0,0,0,0,0,0,0,0,1,823.898,1.983,122920.742,-2.39,14.543,6.159,2.946,0,0
CN(C)CCNC(=O)c1cccc2cc3ccccc3nc12,293.37,293.15,2.68,45.23,90.14,0.2222,0.7523,22,1,3,4,3,3,0,4,129.31,0.351,0.253,12.407,-0.074,14,0.6364,0,0,0,0,1,1,0,0,1,826.795,1.983,122920.742,-2.46,14.476,6.115,2.92,0,0
CN(C)CCNC(=O)c1cccc2ccc(-c3ccccc3)nc12,319.41,319.17,3.19,45.23,98.07,0.2,0.7854,24,1,3,5,3,3,0,4,141.69,0.351,0.253,12.518,-0.083,16,0.6667,0,0,0,0,1,1,0,0,1,843.887,1.944,349832.526,-2.72,16.149,7.235,3.604,0,0
CN(C)CCNC(=O)c1cccc2nc(-c3ccccc3)oc12,309.37,309.15,2.79,58.37,90.33,0.2222,0.7871,23,1,4,5,3,3,0,5,134.48,0.435,0.255,12.369,-0.145,15,0.6522,0,0,0,0,1,1,0,0,1,809.505,1.895,254633.492,-2.66,15.244,6.623,3.403,0,0
CN(C)CCNC(=O)c1cccc2nc3ccccc3cc12,293.37,293.15,2.68,45.23,90.14,0.2222,0.7523,22,1,3,4,3,3,0,4,129.31,0.351,0.252,12.419,-0.051,14,0.6364,0,0,0,0,1,1,0,0,1,826.795,1.983,122920.742,-2.46,14.476,6.115,2.92,0,0
CN(C)CCNC(=O)c1cccc2nc3ccccc3nc12,294.36,294.15,2.07,58.12,87.93,0.2353,0.7485,22,1,4,4,3,3,0,5,128.53,0.351,0.253,12.379,-0.114,14,0.6364,0,0,0,0,1,1,0,0,1,829.121,1.983,122920.742,-2.53,14.409,6.072,2.893,0,0
CN(C)CCNC(=O)c1cccc2ncc(-c3ccccc3)nc12,320.4,320.16,2.59,58.12,95.86,0.2105,0.7849,24,1,4,5,3,3,0,5,140.91,0.351,0.253,12.491,-0.123,16,0.6667,0,0,0,0,1,1,0,0,1,846.37,1.944,349832.526,-2.79,16.081,7.189,3.575,0,0
CN(C)CCNC(=O)c1cccc2oc(-c3ccccc3)nc12,309.37,309.15,2.79,58.37,90.33,0.2222,0.7871,23,1,4,5,3,3,0,5,134.48,0.436,0.253,12.375,-0.134,15,0.6522,0,0,0,0,1,1,0,0,1,809.505,1.895,254633.492,-2.66,15.244,6.623,3.403,0,0
CN(C)CCNC(=O)c1cccn2c(=O)c3ccccc3nc12,310.36,310.14,1.14,66.71,89.86,0.2353,0.7339,23,1,5,4,3,3,0,6,132.92,0.351,0.265,12.551,-0.23,14,0.6087,0,0,0,0,2,2,0,0,1,930.669,2.077,186301.985,-2.73,15.177,6.177,2.933,0,0
CN(C)CCNC(=O)c1cccn2cc(-c3ccccc3)nc12,308.39,308.16,2.29,49.64,91.52,0.2222,0.7866,23,1,4,5,3,3,0,5,135.12,0.351,0.255,12.403,-0.095,15,0.6522,0,0,0,0,2,2,0,0,1,808.259,1.895,254633.492,-2.66,15.244,6.623,3.403,0,0
CN(C)CCNC(=O)n1c2ccccc2c(=O)c2ccccc21,309.37,309.15,2.27,54.34,93.06,0.2222,0.7552,23,1,4,3,3,3,0,5,133.68,0.336,0.326,12.697,-0.223,14,0.6087,0,0,0,0,1,1,0,0,1,868.342,2.184,190976.34,-2.66,15.244,6.22,2.829,0,0
CN(C)CCNS(=O)(=O)c1cccc2cccnc12,279.37,279.1,1.07,62.3,75.49,0.3077,0.8892,19,1,4,5,2,2,0,6,112.86,0.308,0.242,12.258,-3.522,10,0.5263,0,0,0,0,1,1,0,0,0,663.148,2.326,18099.822,-1.5,13.921,5.645,3.284,0,0
CN(C)CCO,89.14,89.08,-0.46,23.47,25.64,1.0,0.4946,6,1,2,2,0,0,0,2,38.39,0.395,0.056,8.195,0.257,0,0.0,0,0,0,0,0,0,0,0,0,28.729,2.627,14.834,-0.08,5.92,3.123,3.92,0,0
CN(C)CCOC(c1ccccc1)c1ccccc1,255.36,255.16,3.35,12.47,79.23,0.2941,0.7846,19,0,2,6,2,2,0,2,115.19,0.367,0.108,6.083,0.016,12,0.6316,0,0,0,0,0,0,0,0,0,427.635,2.145,26276.551,-1.64,13.784,7.073,4.194,0,0
CN(C)CCO[C@@](C)(c1ccccc1)c1ccccn1,270.38,270.17,2.92,25.36,81.64,0.3529,0.8067,20,0,3,6,2,2,0,3,120.77,0.363,0.132,6.208,-0.515,12,0.6,0,0,0,0,1,1,0,0,0,471.528,2.287,37542.512,-1.71,14.694,6.638,3.436,1,0
CN(C)CC[C@@H](c1ccccc1)c1ccccn1,240.35,240.16,3.17,16.13,75.69,0.3125,0.7977,18,0,2,5,2,2,0,2,109.29,0.309,0.048,4.515,0.384,12,0.6667,0,0,0,0,1,1,0,0,0,411.538,2.236,16001.465,-1.67,12.778,6.313,3.409,1,0
