Drug_ID,Drug,Y,task_label
TOX11131,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,0.0,NR-AR-LBD
TOX11133,CCCOC(=O)c1ccccc1C(=O)OCCC,0.0,NR-AR-LBD
TOX29267,CCOC(=O)c1ccc(I)cc1,0.0,NR-AR-LBD
TOX29265,CN(C)c1ccc(CCO)cc1,0.0,NR-AR-LBD
TOX22072,CNC(=O)Oc1ccccc1C(C)C,0.0,NR-AR-LBD
TOX22077,CC(C)c1ccc(NC(=O)N(C)C)cc1,0.0,NR-AR-LBD
TOX22074,Cc1ccc(C(C)C)cc1O,0.0,NR-AR-LBD
TOX4414,CC(=O)Nc1ccc(C)cc1,0.0,NR-AR-LBD
TOX27412,CCC(=O)C=Cc1ccc(OC)cc1,0.0,NR-AR-LBD
TOX4799,O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl,0.0,NR-AR-LBD
TOX4793,COc1cc(Cl)c(OC)cc1Cl,0.0,NR-AR-LBD
TOX27419,CC(C)CC=C(C=O)c1ccccc1,0.0,NR-AR-LBD
TOX24825,CC(C)(C)c1cccc(O)c1,0.0,NR-AR-LBD
TOX24822,CC(CCO)CCc1ccccc1,0.0,NR-AR-LBD
TOX5770,Nc1ccc([N+](=O)[O-])c(N)c1,0.0,NR-AR-LBD
TOX1458,O=[N+]([O-])c1ccc(NCCO)c(OCCO)c1,0.0,NR-AR-LBD
TOX25157,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,0.0,NR-AR-LBD
TOX1871,Oc1ccc(Cl)cc1,0.0,NR-AR-LBD
TOX1365,Cc1ccc(N)cc1,0.0,NR-AR-LBD
TOX15156,CCC(=O)OCCc1ccccc1,0.0,NR-AR-LBD
TOX336,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0.0,NR-AR-LBD
TOX21263,Cc1c(Cl)cccc1[N+](=O)[O-],0.0,NR-AR-LBD
TOX963,Nc1cc([N+](=O)[O-])ccc1C(=O)O,0.0,NR-AR-LBD
TOX612,CCC(C(=O)NC(N)=O)c1ccccc1,0.0,NR-AR-LBD
TOX27312,N#Cc1ccc(N(CC(N)=O)CC(F)(F)F)cc1C(F)(F)F,1.0,NR-AR-LBD
TOX28547,O=P([O-])(O)C(Sc1ccc(Cl)cc1)P(=O)([O-])O,0.0,NR-AR-LBD
TOX22242,CCc1ccccc1N,0.0,NR-AR-LBD
TOX1201,CCCOC(=O)c1cc(O)c(O)c(O)c1,0.0,NR-AR-LBD
TOX4589,FC(F)(F)c1ccccc1,0.0,NR-AR-LBD
TOX650,O=C(O)c1cc(O)c(O)c(O)c1,0.0,NR-AR-LBD
TOX652,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,0.0,NR-AR-LBD
TOX24495,CC(=O)CCc1ccc(O)cc1,0.0,NR-AR-LBD
TOX27945,O=C(O)c1ccccc1O.OCCN(CCO)CCO,0.0,NR-AR-LBD
TOX2510,Cc1cc(Cl)ccc1O,0.0,NR-AR-LBD
TOX3170,CC(C)COC(=O)c1ccc(N)cc1,0.0,NR-AR-LBD
TOX6527,Cc1cc(S(=O)(=O)O)c(N)cc1Cl,0.0,NR-AR-LBD
TOX6526,Cc1ccc(N)c(S(=O)(=O)O)c1,0.0,NR-AR-LBD
TOX6525,CC(C)(C)c1ccccc1O,0.0,NR-AR-LBD
TOX6529,Cc1ccc(C(C)(C)C)c(O)c1,0.0,NR-AR-LBD
TOX6528,Cc1cc(N)c(S(=O)(=O)O)cc1Cl,0.0,NR-AR-LBD
TOX25368,CCCCOc1ccc(CC(=O)NO)cc1,0.0,NR-AR-LBD
TOX430,Clc1ccccc1Cl,0.0,NR-AR-LBD
TOX431,Clc1ccc(Cl)cc1,0.0,NR-AR-LBD
TOX439,Oc1ccc(Cl)cc1Cl,0.0,NR-AR-LBD
TOX1995,CCN(CC)C(=O)c1cccc(C)c1,0.0,NR-AR-LBD
TOX4346,Brc1ccc(Br)c(Br)c1,0.0,NR-AR-LBD
TOX7923,CCCCCCCCCC(CC)c1ccc(S(=O)(=O)O)cc1,0.0,NR-AR-LBD
TOX7926,CCCCCCCCCCCCc1ccccc1O,0.0,NR-AR-LBD
TOX4000,COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,0.0,NR-AR-LBD
TOX21452,CCCC(C)c1ccccc1O,0.0,NR-AR-LBD
TOX27439,CC(C)CCOCc1ccccc1,0.0,NR-AR-LBD
TOX2050,Cc1ccccc1C#N,0.0,NR-AR-LBD
TOX27120,CC(=O)c1c(C)cc(C(C)(C)C)cc1C,0.0,NR-AR-LBD
TOX8114,CCN(CC#N)c1cccc(C)c1,0.0,NR-AR-LBD
TOX9194,CCc1ccc(C)cc1,0.0,NR-AR-LBD
TOX5759,O=C(O)CNC(=O)c1ccc([N+](=O)[O-])cc1,0.0,NR-AR-LBD
TOX1436,C=Cc1cccc(C)c1,0.0,NR-AR-LBD
TOX1402,Cc1ccc(C)c(C)c1,0.0,NR-AR-LBD
TOX21877,CC(=O)OC(C)(C)Cc1ccccc1,0.0,NR-AR-LBD
TOX4163,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.0,NR-AR-LBD
TOX2164,C=CCc1ccccc1O,0.0,NR-AR-LBD
TOX24773,C=C(C)C(=O)OCCOc1ccccc1,0.0,NR-AR-LBD
TOX24770,COc1ccc(COC(C)=O)cc1,0.0,NR-AR-LBD
TOX24777,CC(C)(O)C(=O)c1ccc(OCCO)cc1,0.0,NR-AR-LBD
TOX1851,CC(C)(O)CCc1ccccc1,0.0,NR-AR-LBD
TOX1856,CCCCc1ccc(N)cc1,0.0,NR-AR-LBD
TOX1857,CCCCCCCCCc1ccc(O)cc1,0.0,NR-AR-LBD
TOX1854,CN(C)Cc1ccccc1,0.0,NR-AR-LBD
TOX6157,Cc1c(N=C=O)cccc1N=C=O,0.0,NR-AR-LBD
TOX352,O=NN([O-])c1ccccc1,0.0,NR-AR-LBD
TOX17756,CC(CO)c1ccccc1,0.0,NR-AR-LBD
TOX26421,O=S(=O)(O)c1ccc(O)cc1,0.0,NR-AR-LBD
TOX26425,NC(=O)NS(=O)(=O)c1ccc(N)cc1,1.0,NR-AR-LBD
TOX26424,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,0.0,NR-AR-LBD
TOX9055,CC(C)CCCCCCc1ccc(O)cc1,0.0,NR-AR-LBD
TOX24357,COc1ccc(CO)cc1,0.0,NR-AR-LBD
TOX21199,CN(C)Cc1ccccc1O,0.0,NR-AR-LBD
TOX28643,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,0.0,NR-AR-LBD
TOX6195,Clc1cc(Cl)cc(Cl)c1,0.0,NR-AR-LBD
TOX6193,Clc1cccc(Cl)c1Cl,0.0,NR-AR-LBD
TOX6190,O=C(CCl)c1ccc(Cl)cc1Cl,0.0,NR-AR-LBD
TOX2100,CCCc1ccc(O)cc1,0.0,NR-AR-LBD
TOX2288,CCCCCCOc1ccc(N)cc1,0.0,NR-AR-LBD
TOX5257,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0.0,NR-AR-LBD
TOX6500,CC(C=O)Cc1ccc(C(C)(C)C)cc1,0.0,NR-AR-LBD
TOX2641,NCC(CC(=O)O)c1ccc(Cl)cc1,0.0,NR-AR-LBD
TOX3899,CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.0,NR-AR-LBD
TOX3157,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0.0,NR-AR-LBD
TOX3622,Nc1ccc(S(N)(=O)=O)cc1,0.0,NR-AR-LBD
TOX3159,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,0.0,NR-AR-LBD
TOX3158,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,0.0,NR-AR-LBD
TOX4747,O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,0.0,NR-AR-LBD
TOX21431,CC(C)Oc1ccccc1O,0.0,NR-AR-LBD
TOX27109,COC(OC)C(C)c1ccccc1,0.0,NR-AR-LBD
TOX27105,COc1cc(C)ccc1O,0.0,NR-AR-LBD
TOX5733,NC(=O)c1ccccc1[N+](=O)[O-],0.0,NR-AR-LBD
TOX5732,NC(=O)c1cccc([N+](=O)[O-])c1,0.0,NR-AR-LBD
TOX5737,O=C(O)c1cccc([N+](=O)[O-])c1,0.0,NR-AR-LBD
TOX5738,O=C(O)c1ccccc1[N+](=O)[O-],0.0,NR-AR-LBD
TOX4462,Nc1cccc(S(=O)(=O)O)c1,0.0,NR-AR-LBD
TOX26850,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,0.0,NR-AR-LBD
TOX22167,O=C([O-])c1ccccc1C(=O)O,0.0,NR-AR-LBD
TOX5082,CC(C)(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)(C)C,0.0,NR-AR-LBD
TOX28814,CCc1cc(OC)c(C[C@H](C)N)cc1OC,0.0,NR-AR-LBD
TOX28815,CCc1cc(OC)c(C[C@@H](C)N)cc1OC,0.0,NR-AR-LBD
TOX28812,COc1ccc(OC)c(CC(C)N)c1,0.0,NR-AR-LBD
TOX28810,COc1cc(C[C@@H](C)N)c(OC)cc1C,0.0,NR-AR-LBD
TOX86,CC=Cc1ccc(OC)cc1,0.0,NR-AR-LBD
TOX87,C/C=C/c1ccc(OC)cc1,0.0,NR-AR-LBD
TOX1144,NNCCc1ccccc1,0.0,NR-AR-LBD
TOX1148,NNc1ccccc1,0.0,NR-AR-LBD
TOX1142,CNC[C@H](O)c1cccc(O)c1,0.0,NR-AR-LBD
TOX24751,Nc1cc(S(=O)(=O)O)ccc1S(=O)(=O)O,0.0,NR-AR-LBD
TOX24750,COc1ccc(N)c([N+](=O)[O-])c1,0.0,NR-AR-LBD
TOX4506,Nc1ccc(O)c(C(=O)O)c1,0.0,NR-AR-LBD
TOX26999,COc1cccc(OC)c1C(=O)O,0.0,NR-AR-LBD
TOX22280,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,0.0,NR-AR-LBD
TOX4637,Brc1ccccc1,0.0,NR-AR-LBD
TOX20661,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,0.0,NR-AR-LBD
TOX20664,CC=CC(=O)N(CC)c1ccccc1C,0.0,NR-AR-LBD
TOX27710,CC(C)CC(O)Cc1ccccc1,0.0,NR-AR-LBD
TOX27714,CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl,0.0,NR-AR-LBD
TOX27715,C/C=C\c1ccc(OCC)c(O)c1,0.0,NR-AR-LBD
TOX5272,CCOC(=O)c1ccccc1N,0.0,NR-AR-LBD
TOX5271,CCNc1ccccc1,0.0,NR-AR-LBD
TOX966,O=C(O)c1ccc([N+](=O)[O-])cc1,0.0,NR-AR-LBD
TOX964,O=[N+]([O-])c1ccccc1,0.0,NR-AR-LBD
TOX962,COc1ccccc1[N+](=O)[O-],0.0,NR-AR-LBD
TOX961,Nc1ccc([N+](=O)[O-])cc1,0.0,NR-AR-LBD
TOX1959,Oc1c(Br)cc(Br)cc1Br,0.0,NR-AR-LBD
TOX1958,CCOC(=O)c1ccccc1O,0.0,NR-AR-LBD
TOX1956,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0.0,NR-AR-LBD
TOX1953,CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,0.0,NR-AR-LBD
TOX7736,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],0.0,NR-AR-LBD
TOX3609,N=C(N)NS(=O)(=O)c1ccc(N)cc1,0.0,NR-AR-LBD
TOX26299,CCCOC(=O)c1ccc(N)cc1,0.0,NR-AR-LBD
TOX9157,CCCCCC(C=O)=Cc1ccccc1,0.0,NR-AR-LBD
TOX9152,COc1ccc(C)cc1[N+](=O)[O-],0.0,NR-AR-LBD
TOX22146,COC(=O)c1cc(Cl)cc(Cl)c1,0.0,NR-AR-LBD
TOX22140,Cc1cccc(NC(=S)N(C)C)c1,0.0,NR-AR-LBD
TOX1386,Oc1c(Cl)cc(Cl)cc1Cl,0.0,NR-AR-LBD
TOX1387,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,0.0,NR-AR-LBD
TOX1388,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,0.0,NR-AR-LBD
TOX6631,O=C(Cl)c1ccccc1,0.0,NR-AR-LBD
TOX17527,CCOc1ccc(NC(=O)OC(C)C)cc1OCC,0.0,NR-AR-LBD
TOX2120,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,0.0,NR-AR-LBD
TOX24735,O=S(=O)([O-])c1cccc(S(=O)(=O)[O-])c1,0.0,NR-AR-LBD
TOX24733,O=C([O-])c1cccc([N+](=O)[O-])c1,0.0,NR-AR-LBD
TOX5632,Cc1ccc(N)c([N+](=O)[O-])c1,0.0,NR-AR-LBD
TOX5634,Cc1ccc([N+](=O)[O-])c(N)c1,0.0,NR-AR-LBD
TOX392,C=CCOC(=O)c1ccccc1C(=O)OCC=C,0.0,NR-AR-LBD
TOX5983,Oc1cccc(O)c1O,0.0,NR-AR-LBD
TOX6710,COc1ccc(C)cc1,0.0,NR-AR-LBD
TOX6711,CCc1ccc(CC)cc1,0.0,NR-AR-LBD
TOX26608,CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0,NR-AR-LBD
TOX4245,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],0.0,NR-AR-LBD
TOX4247,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,0.0,NR-AR-LBD
TOX25394,O=C(O)c1ccccc1OP(=O)(O)O,0.0,NR-AR-LBD
TOX25393,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,0.0,NR-AR-LBD
TOX26464,NC(=O)OCCCc1ccccc1,0.0,NR-AR-LBD
TOX28886,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0.0,NR-AR-LBD
TOX4659,Cc1cccc(Br)c1,0.0,NR-AR-LBD
TOX4658,BrCc1ccccc1,0.0,NR-AR-LBD
TOX21600,COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],0.0,NR-AR-LBD
TOX21951,CCOC(=O)C(Br)c1ccccc1,0.0,NR-AR-LBD
TOX28606,N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O,0.0,NR-AR-LBD
TOX1626,CC(C)c1ccc(CO)cc1,0.0,NR-AR-LBD
TOX28953,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1,0.0,NR-AR-LBD
TOX25652,CC(C)NCC(O)c1ccc(N)c(C#N)c1,0.0,NR-AR-LBD
TOX25654,NP(N)(=O)NC(=O)c1ccc(F)cc1,0.0,NR-AR-LBD
TOX943,COc1ccc([N+](=O)[O-])cc1N,0.0,NR-AR-LBD
TOX25383,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0.0,NR-AR-LBD
TOX498,COC(=O)c1ccc(C(=O)OC)cc1,0.0,NR-AR-LBD
TOX3442,NC(=O)NC(=O)Cc1ccccc1,0.0,NR-AR-LBD
TOX1971,O=[N+]([O-])c1cccc(Cl)c1,0.0,NR-AR-LBD
TOX1974,CC(C)c1ccc(C=O)cc1,0.0,NR-AR-LBD
TOX1977,CCc1ccc(O)cc1,0.0,NR-AR-LBD
TOX18696,CCOC(=O)c1ccccc1,0.0,NR-AR-LBD
TOX5454,CC(C)CCOC(=O)C=Cc1ccccc1,0.0,NR-AR-LBD
TOX26818,CCCCC(O)c1ccccc1,0.0,NR-AR-LBD
TOX1792,O=Cc1ccccc1O,0.0,NR-AR-LBD
TOX1366,Cc1ccc(NC(N)=O)cc1,0.0,NR-AR-LBD
TOX1360,Cc1ccccc1,0.0,NR-AR-LBD
TOX1361,Cc1ccc(N=C=O)cc1N=C=O,0.0,NR-AR-LBD
TOX1362,Cc1ccccc1S(N)(=O)=O,0.0,NR-AR-LBD
TOX18798,CCOc1ccccc1OCC,0.0,NR-AR-LBD
TOX17508,Cc1cc(Cl)ccc1N=CN(C)C,0.0,NR-AR-LBD
TOX9281,CCCCCCCCCCCc1ccccc1,0.0,NR-AR-LBD
TOX1100,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,0.0,NR-AR-LBD
TOX1103,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,NR-AR-LBD
TOX1105,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,NR-AR-LBD
TOX4466,Nc1ccc(C(=O)O)cc1,0.0,NR-AR-LBD
TOX28813,COc1ccc(OC)c(C[C@H](C)N)c1,0.0,NR-AR-LBD
TOX699,CCCCCCc1ccc(O)cc1O,0.0,NR-AR-LBD
TOX24719,CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,0.0,NR-AR-LBD
TOX24714,NC(=O)CC[C@H](Nc1ccc([N+](=O)[O-])cc1)C(=O)O,0.0,NR-AR-LBD
TOX24710,Cc1ccc(Cl)c(N)c1Cl,0.0,NR-AR-LBD
TOX24712,COCc1ccc(COC)cc1,0.0,NR-AR-LBD
TOX4507,Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1,0.0,NR-AR-LBD
TOX6342,OCCc1ccccc1,1.0,NR-AR-LBD
TOX2455,COC(=O)c1ccccc1C(=O)OC,0.0,NR-AR-LBD
TOX5332,NC(Cc1ccc(F)cc1)C(=O)O,0.0,NR-AR-LBD
TOX5330,O=C(Cl)c1ccccc1F,0.0,NR-AR-LBD
TOX5338,O=CNc1ccccc1,0.0,NR-AR-LBD
TOX27059,CCCC(=O)c1ccccc1,0.0,NR-AR-LBD
TOX9604,N#Cc1ccccc1C#N,0.0,NR-AR-LBD
TOX15481,CC(=O)CCc1ccc(OC(C)=O)cc1,0.0,NR-AR-LBD
TOX27533,CCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC)c(C(=O)OCCCCCCCC)c1,0.0,NR-AR-LBD
TOX21626,Cc1ccc(C=O)cc1C,0.0,NR-AR-LBD
TOX21627,CC(C)NC(=O)c1ccccc1N,0.0,NR-AR-LBD
TOX21625,O=C(O)CONC(=O)c1ccccc1,0.0,NR-AR-LBD
TOX27756,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,0.0,NR-AR-LBD
TOX7153,Fc1ccc(Br)cc1,0.0,NR-AR-LBD
TOX5101,CN(C)c1cccc(O)c1,0.0,NR-AR-LBD
TOX2593,CC(=O)Nc1ccc(/C=N/NC(N)=S)cc1,0.0,NR-AR-LBD
TOX2590,Nc1ccc(C(=O)NCC(=O)O)cc1,0.0,NR-AR-LBD
TOX25901,CC(=O)Oc1cccc(O)c1,0.0,NR-AR-LBD
TOX24648,CO[Si](CCCNc1ccccc1)(OC)OC,0.0,NR-AR-LBD
TOX24647,C#CCN(C)Cc1ccccc1,0.0,NR-AR-LBD
TOX3463,NC(Cc1ccccc1)C(=O)O,0.0,NR-AR-LBD
TOX24502,OCCOc1cccc(OCCO)c1,0.0,NR-AR-LBD
TOX24506,CC(=O)OCCc1ccccc1,0.0,NR-AR-LBD
TOX211,CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O,0.0,NR-AR-LBD
TOX212,Cc1ccc(O)c(C(C)(C)C)c1,0.0,NR-AR-LBD
TOX215,COc1ccc(O)c(C(C)(C)C)c1,0.0,NR-AR-LBD
TOX216,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0,NR-AR-LBD
TOX21363,O=C(O)Cc1ccc(Cl)cc1Cl,0.0,NR-AR-LBD
TOX21362,OCc1ccc(Cl)cc1Cl,0.0,NR-AR-LBD
TOX21361,Nc1c(Cl)cc(Cl)cc1[N+](=O)[O-],0.0,NR-AR-LBD
TOX21366,COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.0,NR-AR-LBD
TOX1804,CCOC(=O)c1ccc(N)cc1,0.0,NR-AR-LBD
TOX25322,CCNCC(O)c1cccc(O)c1,0.0,NR-AR-LBD
TOX6961,Cc1ccc(O)c([N+](=O)[O-])c1,0.0,NR-AR-LBD
TOX6562,CC(=O)CC(=O)Nc1ccccc1C,0.0,NR-AR-LBD
TOX26836,CNC(C)C(O)c1ccc(O)cc1,0.0,NR-AR-LBD
TOX12869,O=[N+]([O-])c1ccc(F)cc1F,0.0,NR-AR-LBD
TOX4193,Cc1cc(Cl)ccc1OCCCC(=O)O,0.0,NR-AR-LBD
TOX4194,Cc1cc(Cl)ccc1OC(C)C(=O)O,0.0,NR-AR-LBD
TOX4195,Cc1cc(Cl)ccc1OCC(=O)O,0.0,NR-AR-LBD
TOX4441,C=CCOC(=O)c1ccccc1N,0.0,NR-AR-LBD
TOX1124,Oc1ccccc1,0.0,NR-AR-LBD
TOX1128,CN(C)N=Nc1ccccc1,0.0,NR-AR-LBD
TOX1129,S=C=Nc1ccccc1,0.0,NR-AR-LBD
TOX7181,CC(C)Cc1ccccc1,0.0,NR-AR-LBD
TOX28169,CCCCCCC(=O)c1ccccc1,0.0,NR-AR-LBD
TOX28163,Cc1ccc(S)cc1,0.0,NR-AR-LBD
TOX28167,CCCCc1ccc(Cl)cc1,0.0,NR-AR-LBD
TOX6366,ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,0.0,NR-AR-LBD
TOX6368,O=C(O)c1ccccc1O,0.0,NR-AR-LBD
TOX5310,CCNS(=O)(=O)c1ccc(C)cc1,0.0,NR-AR-LBD
TOX2479,CCc1ccccc1O,0.0,NR-AR-LBD
TOX3254,Cc1ccccc1OCC(O)CO,0.0,NR-AR-LBD
TOX29342,O=Cc1cccc([N+](=O)[O-])c1,0.0,NR-AR-LBD
TOX26139,CCN(CC)CCOc1ccccc1OC,0.0,NR-AR-LBD
TOX4200,Cc1cccc(O)c1,0.0,NR-AR-LBD
TOX7402,COC(=O)c1cccc(C(=O)OC)c1,0.0,NR-AR-LBD
TOX27510,CCCC(=O)OCc1ccccc1,0.0,NR-AR-LBD
TOX8033,CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(C(=O)OCCCCCCC(C)C)c1,0.0,NR-AR-LBD
TOX5551,COc1ccccc1/C=C/C=O,0.0,NR-AR-LBD
TOX21641,Cc1ccc(C)c(S(=O)(=O)O)c1,0.0,NR-AR-LBD
TOX21643,O=Cc1ccccc1S(=O)(=O)[O-],0.0,NR-AR-LBD
TOX6119,Cc1cc(C)c(C)c(C)c1,0.0,NR-AR-LBD
TOX9320,CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,0.0,NR-AR-LBD
TOX6653,O=C(Cl)c1ccc(C(=O)Cl)cc1,0.0,NR-AR-LBD
TOX2312,CCCCCCCCc1ccc(O)cc1,0.0,NR-AR-LBD
TOX24526,CCOc1ccc(NC(=O)CC(C)=O)cc1,0.0,NR-AR-LBD
TOX24525,CC(O)C(=O)O[Hg]c1ccccc1,1.0,NR-AR-LBD
TOX24523,Cc1ccc(N)cc1S(=O)(=O)O,0.0,NR-AR-LBD
TOX21349,COC(=O)COc1ccc(Cl)cc1Cl,0.0,NR-AR-LBD
TOX278,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,1.0,NR-AR-LBD
TOX29118,Cc1cc(O)ccc1N,0.0,NR-AR-LBD
TOX29117,Cc1cccc(O)c1N,0.0,NR-AR-LBD
TOX7899,Cc1cccc(S(=O)(=O)[O-])c1C,0.0,NR-AR-LBD
TOX26580,CC(C)CCOC(=O)c1ccc(N(C)C)cc1,0.0,NR-AR-LBD
TOX26586,Oc1cc(O)cc(O)c1,0.0,NR-AR-LBD
TOX27185,CC(C)CCOC(=O)c1ccccc1,0.0,NR-AR-LBD
TOX27184,Cc1cc(C)c(C)c(O)c1,0.0,NR-AR-LBD
TOX27186,CC(C)COC(=O)c1ccccc1O,0.0,NR-AR-LBD
TOX27180,CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1,0.0,NR-AR-LBD
TOX1320,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,0.0,NR-AR-LBD
TOX9133,CC(=O)c1ccc(O)cc1,0.0,NR-AR-LBD
TOX24251,CCOc1ccc(O)cc1,0.0,NR-AR-LBD
TOX17545,CCSCc1ccccc1OC(=O)NC,0.0,NR-AR-LBD
TOX1492,N#CCc1ccccc1,0.0,NR-AR-LBD
TOX1491,N#Cc1ccccc1,0.0,NR-AR-LBD
TOX28987,CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0.0,NR-AR-LBD
TOX20343,O=C(CBr)OCc1ccccc1,0.0,NR-AR-LBD
TOX28181,CCCCCc1ccc(Cl)cc1,0.0,NR-AR-LBD
TOX28183,COC(=O)c1ccccc1C,0.0,NR-AR-LBD
TOX28184,CC(C)(C)C(=O)c1ccccc1,0.0,NR-AR-LBD
TOX28186,CCOC(=O)c1ccc(C)cc1,0.0,NR-AR-LBD
TOX6309,Cc1cc(C)cc(N)c1,0.0,NR-AR-LBD
TOX6302,Cc1ccc(S(=O)(=O)[O-])cc1C,0.0,NR-AR-LBD
TOX6307,Cc1cccc(C)c1N,0.0,NR-AR-LBD
TOX6306,Cc1ccc(C)c(N)c1,0.0,NR-AR-LBD
TOX6304,Cc1cccc(N)c1C,0.0,NR-AR-LBD
TOX2413,CC=Cc1ccc(O)c(OC)c1,0.0,NR-AR-LBD
TOX5370,O=C(O)c1ccc(S(=O)(=O)N(Cl)Cl)cc1,0.0,NR-AR-LBD
TOX2417,CCCCOC(=O)c1ccc(N)cc1,0.0,NR-AR-LBD
TOX25559,CCNCC.O=S(=O)(O)c1cc(O)ccc1O,0.0,NR-AR-LBD
TOX6997,COc1ccc(C=O)cc1,0.0,NR-AR-LBD
TOX14776,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,0.0,NR-AR-LBD
TOX7425,COC(=O)c1ccc(C(=O)O)cc1,0.0,NR-AR-LBD
TOX7282,ClP(Cl)c1ccccc1,0.0,NR-AR-LBD
TOX5571,Cc1c(O)cccc1O,0.0,NR-AR-LBD
TOX5572,COC(=O)c1ccccc1,0.0,NR-AR-LBD
TOX5574,Cc1ccc(CO)cc1,0.0,NR-AR-LBD
TOX21661,N#Cc1ccccc1O,0.0,NR-AR-LBD
TOX27792,CC(C)(N)Cc1ccc(Cl)cc1,0.0,NR-AR-LBD
TOX14698,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,0.0,NR-AR-LBD
TOX5143,Cc1cccc(O)c1C,0.0,NR-AR-LBD
TOX5145,Cc1ccc(C)c(O)c1,0.0,NR-AR-LBD
TOX5148,Cc1cc(C)cc(O)c1,0.0,NR-AR-LBD
TOX5149,CN(C)c1ccc(N)cc1,0.0,NR-AR-LBD
TOX4764,O=Cc1ccccc1Cl,0.0,NR-AR-LBD
TOX4761,Nc1cccc(Cl)c1,0.0,NR-AR-LBD
TOX2084,CCOc1ccc(N)c([N+](=O)[O-])c1,0.0,NR-AR-LBD
TOX2082,CC(=O)Nc1ccccc1O,0.0,NR-AR-LBD
TOX2089,CC(=O)Nc1cccc(O)c1,0.0,NR-AR-LBD
